,SMILES,Molecule Name,LogD,LogS,Log_HLM_CLint,Log_MLM_CLint,Log_Caco_Papp_AB,Log_Caco_ER,Log_Mouse_PPB,Log_Mouse_BPB,Log_Mouse_MPB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY
4082,NC(=O)c1ccc(-c2ccc3c(Cl)cnn3c2)cc1,E-0017440,3.0,-5.598599459218456,,,,,,,,=,=,,,,,,,,LPIFUZAEHBBKOW-UHFFFAOYSA-N
4083,N#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)c4cc[nH]c34)cnc12,E-0017441,2.0,-3.54821356447571,,,,,,,,=,=,,,,,,,,YTXLZMREWDMPBY-UHFFFAOYSA-N
4084,Cc1cc(-c2ccc(OCCN3CCCCC3)n(C)c2=O)cc2cnccc12,E-0017442,2.6,-3.515700160653214,,,,,,,,=,=,,,,,,,,NMHMBUCPDBWOFY-UHFFFAOYSA-N
4085,Cc1cc(-c2ccc(OCCN3CCCCC3)n(C)c2=O)c2ccncc2c1,E-0017443,2.0,-3.563837352959244,,,,,,,,=,=,,,,,,,,KFPFDENAAUCEPS-UHFFFAOYSA-N
4086,Cc1c(OCCN2CCCCC2)ccc(-c2cnc3c(C#N)cnn3c2)c1F,E-0017444,2.5,-4.903089986991944,,,,,,,,=,=,,,,,,,,NAXNBTRNDYHCOE-UHFFFAOYSA-N
4087,Cc1c(OCCN2CCCCC2)ccc(-c2cc(F)cc(Cl)c2)c1N,E-0017445,3.5,-4.033389013318065,,,,,,,,=,=,,,,,,,,VJHRLAFBXDOCGS-UHFFFAOYSA-N
4088,Cc1c(OCCN2CCCCC2)ccc(-c2ccc3c(c2)C(=O)N=C3O)c1N,E-0017446,1.8,-4.8297382846050425,,,,,,,,=,=,,,,,,,,QAXXJZBOUDHRHD-UHFFFAOYSA-N
4089,Cc1nnc(-c2ccc3c(c2)cc(C(=O)NC2CCN(c4cnn(C)c4)CC2)n3C)s1,E-0017447,2.6,-5.131943638176958,,,,,,,,=,=,,,,,,,,OTDYHDNLTMBKEX-UHFFFAOYSA-N
4090,CNC(=N)Nc1ccc2nc(C)cc(Nc3cccc(OC)c3)c2c1,E-0017448,-0.3,-3.7644715530924513,,,,,,,,=,=,,,,,,,,DDDWVPRDPAXIKS-UHFFFAOYSA-N
4091,CNC(=O)c1ccc2nc(C)cc(Sc3cccc(CN4CCCCC4)c3)c2c1,E-0017449,3.1,-3.5590909179347823,,,,,,,,=,=,,,,,,,,CMWUAISKDYFYKL-UHFFFAOYSA-N
4092,Cn1cnc(-c2ccn3nc(C(=O)NC4CCN(c5cnn(C)c5)CC4)cc3c2)c1,E-0017450,1.5,-4.723538195826756,,,,,,,,=,=,,,,,,,,WBTRUNNEQIIXJQ-UHFFFAOYSA-N
4093,Cc1nnc(-c2ccc3c(C)c(C(=O)NC4CCN(c5ccncc5)CC4)nn3c2)s1,E-0017451,1.3,-4.636388020107856,0.568201724066995,0.9731278535996987,-5.114638779968488,0.7126497016272114,1.4265112613645752,0.7259116322950482,0.9459607035775686,=,=,=,=,=,=,=,=,=,BQMFRXPVNMOILE-UHFFFAOYSA-N
4094,Cc1nnc(-c2cnc3[nH]c(C(=O)N(C)C4CCN(c5ccncc5)CC4)cc3c2)s1,E-0017452,1.0,-4.3851027839668655,0.8325089127062363,1.1613680022349748,,,,,,=,=,=,=,,,,,,SVRSMNDIFTUQBP-UHFFFAOYSA-N
4095,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-n4ccnc4)cnc3n2C)CC1,E-0017453,2.5,-4.928117992693875,0.8388490907372553,1.6283889300503116,,,,,,=,=,=,=,,,,,,VUSKYWWNWLZARK-UHFFFAOYSA-N
4096,Cc1cnccc1N1CCCN(C(=O)c2cc3cc(-c4cn(C)cn4)ccc3n2C)CC1,E-0017454,1.6,-3.5466816599529625,,,,,,,,=,=,,,,,,,,CVDWQQGGCJRKRR-UHFFFAOYSA-N
4097,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-n4cnc(C5CC5)c4)cnc3n2C)CC1,E-0017455,3.6,-4.872895201635193,1.657055852857104,1.3926969532596658,,,,,,=,=,=,=,,,,,,DVYWZTOBTLAQAI-UHFFFAOYSA-N
4098,Cc1nnc(-c2cnc3c(c2)nc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)s1,E-0017456,2.4,-4.546681659952962,1.0170333392987803,1.3283796034387378,,,,,,=,=,=,=,,,,,,ULRNEMSLGUBJCJ-UHFFFAOYSA-N
4099,Cc1nnc(-c2ccc3[nH]c(C(=O)N(C)C4CCN(c5ccncc5)CC4)cc3c2)s1,E-0017457,1.6,-5.107905397309519,,,,,,,,=,=,,,,,,,,YLJDLDCTHCRNPH-UHFFFAOYSA-N
4100,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4cncn4C)CC2)n3C)s1,E-0017458,2.1,-4.110698297493689,0.0,1.3729120029701065,-5.410050398674292,1.123524980942732,1.3263358609287514,0.8182258936139555,1.0170333392987803,=,=,=,=,=,=,=,=,=,GEMKXGDFHRJPLJ-UHFFFAOYSA-N
4101,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4cnn(C)c4)CC2)n3C)s1,E-0017459,2.0,-5.043831569524637,,,,,,,,=,=,,,,,,,,FRBCOIBMOLCVDX-UHFFFAOYSA-N
4102,COc1cc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)ccn1,E-0017460,3.3,-5.552841968657781,0.9867717342662449,1.424881636631067,,,,,,=,=,=,=,,,,,,MMYNKRBIVNACKF-UHFFFAOYSA-N
4103,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccnc(N(C)C)c4)CC2)n3C)s1,E-0017461,1.9,-4.688246138944246,0.9542425094393249,0.6232492903979004,-5.458420756053419,1.1568519010700111,1.1613680022349748,0.3364597338485295,0.5301996982030822,=,=,=,=,=,=,=,=,=,HHQDEFYPTNURNH-UHFFFAOYSA-N
4104,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccnc(C(N)=O)c4)CC2)n3C)s1,E-0017462,2.3,-5.192464971931146,0.0,1.2671717284030137,-5.213958789757446,0.893206753059848,1.0413926851582251,0.7024305364455253,0.8169038393756602,=,=,=,=,=,=,=,=,=,ROMWSDNBEBHVLL-UHFFFAOYSA-N
4105,COc1c(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)ccnc1C,E-0017463,3.1,-4.896196279044043,1.4828735836087537,2.3205616801952367,,,,,,=,=,=,=,,,,,,KXYOLAMHIVCTFH-UHFFFAOYSA-N
4106,COc1cnc(C)cc1N1CCC(NC(=O)c2cc3cc(-c4nnc(C)s4)cnc3n2C)CC1,E-0017464,2.8,-4.924453038607469,,,,,,,,=,=,,,,,,,,GLKXWBPWTJCULH-UHFFFAOYSA-N
4107,COc1cc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)c(C)cn1,E-0017465,3.8,-5.828566099056991,1.5646660642520893,2.0136796972911926,-5.61261017366127,0.3010299956639812,0.414973347970818,0.37474834601010387,0.34830486304816066,=,=,=,=,=,=,=,=,=,JQBXUTMDWUDWTQ-UHFFFAOYSA-N
4108,COc1nccc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)c1C,E-0017466,4.1,-5.961658066346394,1.2966651902615312,2.2335037603411343,,,,,,=,=,=,=,,,,,,SZFMYWQOTLFEEP-UHFFFAOYSA-N
4109,COc1ccc(N2CCC(NC(=O)c3cc4cc(-c5nnc(C)s5)cnc4n3C)CC2)cn1,E-0017467,3.1,-5.835647144215563,,,,,,,,=,=,,,,,,,,UYVAQUHWPIAVEQ-UHFFFAOYSA-N
4110,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(C4CCOCC4)CC2)n3C)s1,E-0017468,1.3,-3.5228787452803374,,,,,,,,=,=,,,,,,,,SSMOJDSCUNDRAP-UHFFFAOYSA-N
4111,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccc(N(C)C)nc4)CC2)n3C)s1,E-0017469,3.2,-5.785951320588058,1.2201080880400552,2.2631624649622166,,,,,,=,=,=,=,,,,,,PULCHBDIVMZKJX-UHFFFAOYSA-N
4112,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4ccncc4C)CC2)n3C)s1,E-0017470,2.9,-5.434152181326482,0.6434526764861874,0.0,-5.013676222949234,0.3692158574101428,1.0969100130080565,0.5118833609788743,0.7649229846498885,=,=,=,=,=,=,=,=,=,UVBWCCSFUKYOBK-UHFFFAOYSA-N
4113,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N2CCN(c4ccncc4)CC2)n3C)s1,E-0017471,1.0,-3.54515513999149,0.4623979978989561,0.9637878273455552,-5.213958789757446,0.7275412570285564,1.6830470382388496,0.6776069527204931,1.089905111439398,=,=,=,=,=,=,=,=,=,WANJERRZLSDOSJ-UHFFFAOYSA-N
4114,Cc1nnc(-c2ccn3nc(C(=O)NCCCn4ccc(=O)cc4)cc3c2)s1,E-0017472,0.1,-3.552841968657781,,,,,,,,=,=,,,,,,,,BOKOLFHTUJWLGE-UHFFFAOYSA-N
4115,Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(C5CCOCC5)CC4)cc3c2)s1,E-0017473,0.7,-3.578396073130169,0.47712125471966244,0.7923916894982539,,,,,,=,=,=,=,,,,,,QREJMCOAZYLOIX-UHFFFAOYSA-N
4116,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N2CCc4cnccc4C2)n3C)s1,E-0017474,1.9,-4.5934598195660445,,,,,,,,=,=,,,,,,,,PRXXREMWONXRGW-UHFFFAOYSA-N
4117,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N2CCCc4cnccc42)n3C)s1,E-0017475,2.2,-4.5638373529592435,,,,,,,,=,=,,,,,,,,GNOQAFHCOPNGRD-UHFFFAOYSA-N
4118,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N2CCc4ccncc4C2)n3C)s1,E-0017476,1.8,-3.9913998282380825,,,,,,,,=,=,,,,,,,,HEBHXWVWROFMBN-UHFFFAOYSA-N
4119,Cc1cn(C)c(=O)c2[nH]c3cc(OC[C@H](C)N4CCOCC4)ccc3c12,E-0017477,2.5,-3.593459819566045,1.8075350280688534,3.797343726162357,-4.809108283077831,0.32428245529769273,0.7708520116421442,0.5965970956264602,0.791690649020118,=,=,=,=,=,=,=,=,=,WFPGYYGIJYTEDB-AWEZNQCLSA-N
4120,Cc1cn(C)c(=O)c2[nH]c3cc(N4CC5COCC(C4)N5)ccc3c12,E-0017479,0.9,-3.600326278518962,0.5563025007672873,2.6034691597338386,,,,,,=,=,=,=,,,,,,HYWYLWXFLMWPLM-UHFFFAOYSA-N
4121,Cc1cn(C)c(=O)c2[nH]c3cc(N4CC5COCC(C4)N5C)ccc3c12,E-0017480,1.6,-3.600326278518962,1.1335389083702174,2.537063142781617,,,,,,=,=,=,=,,,,,,ZLDZBGQJXTYXOL-UHFFFAOYSA-N
4122,Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CCC45COC5)ccc3c12,E-0017481,2.1,-3.607303046740334,1.2278867046136734,3.2165617350479265,,,,,,=,=,=,=,,,,,,KNYRNCAECFCDPV-UHFFFAOYSA-N
4123,CN1CCO[C@H](COc2ccc3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)C1,E-0017482,2.6,-3.6289321377282637,1.4871383754771865,2.9033613362553186,-4.729321163855293,0.3856062735983121,0.6127838567197355,0.3944516808262163,,=,=,=,=,=,=,=,=,,KIRQUESZEINXFN-LBPRGKRZSA-N
4124,COCC1CN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)C1,E-0017483,1.6,-3.555955204081924,0.3424226808222063,2.638788667157398,-4.857297754262384,0.48429983934678583,1.14921911265538,0.9020028913507294,,=,=,=,=,=,=,=,=,,VKWOZZOKJIFQRO-UHFFFAOYSA-N
4125,CN(C)CCOc1ccc2c(c1)[nH]c1c(=O)n(C)cc(Cl)c12,E-0017487,1.8,-3.5816987086802548,0.9684829485539351,3.1138765326310525,-4.685711339052502,0.35793484700045386,0.9956351945975499,0.5237464668115644,0.7774268223893114,=,=,=,=,=,=,=,=,=,SUEFWOKXRYBFPN-UHFFFAOYSA-N
4126,Cn1cc(Cl)c2c([nH]c3cc(OCCN4CC5(COC5)C4)cc(F)c32)c1=O,E-0017488,2.4,-4.598599459218456,0.9822712330395684,2.2265999052073573,-4.805208242278075,0.290034611362518,0.7075701760979364,0.292256071356476,,=,=,=,=,=,=,=,=,,PTJXPTHWVUXUPK-UHFFFAOYSA-N
4127,COC1CCN(CCOc2cc(F)c3c(c2)[nH]c2c(=O)n(C)cc(Cl)c23)CC1,E-0017489,2.9,-4.245651664288981,1.14921911265538,2.3712526291249394,-4.899284913426919,0.35024801833416286,0.38021124171160603,0.15228834438305647,,=,=,=,=,=,=,=,=,,ABNMOUCJDVBQGY-UHFFFAOYSA-N
4128,CCC1(O)CN(CCOc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)C1,E-0017490,1.8,-3.600326278518962,0.6434526764861874,3.0285712526925375,-4.621602099051862,0.36361197989214433,1.0492180226701815,0.7176705030022621,,=,=,=,=,=,=,=,=,,UNBPTDYGXKZQAI-UHFFFAOYSA-N
4129,CC(C)c1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,E-0017491,2.4,-4.47755576649368,0.8325089127062363,3.105612359686785,-4.886056647693163,0.541579243946581,1.1522883443830565,0.5820633629117087,0.7512791039833423,=,=,=,=,=,=,=,=,=,VQUSLDDSBMMXGN-UHFFFAOYSA-N
4130,COCCN1CCC(Oc2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,E-0017492,2.0,-3.962573502059376,0.6720978579357175,2.851074805228887,,,,,,=,=,=,=,,,,,,HKKCLTADAUWFQA-UHFFFAOYSA-N
4131,Cc1cn(C)c(=O)c2[nH]c3cc(N(C)C4CCN(C5CC(F)(F)C5)CC4)ccc3c12,E-0017493,2.0,-5.230622673923862,1.2695129442179163,2.6555225962534177,,,,,,=,=,=,=,,,,,,LKZWZETZEMDRQU-UHFFFAOYSA-N
4132,COCCN1CCC(N(C)c2ccc3c(c2)[nH]c2c(=O)n(C)cc(C)c23)CC1,E-0017494,1.8,-4.166852888087215,0.8388490907372553,2.493179120682515,,,,,,=,=,=,=,,,,,,CGULXXANTZUUAW-UHFFFAOYSA-N
4133,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)cc12,E-0017495,2.2,-3.7304870557820835,1.3138672203691535,2.4909412053567865,,,,,,=,=,=,=,,,,,,QSRQUXQZUOIUGD-UHFFFAOYSA-N
4134,Cc1cn(C)c(=O)c2[nH]c(-c3ccc(OCCN4CC5(COC5)C4)cc3F)cc12,E-0017496,2.1,-4.03810452633215,0.8864907251724818,1.6294095991027189,-5.221125527997261,0.6009728956867483,0.8864907251724818,0.4913616938342727,0.6117233080073418,=,=,=,=,=,=,=,=,=,KRTLXFFCKAYEAT-UHFFFAOYSA-N
4135,C=C(C)c1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,E-0017497,2.5,-4.872895201635193,,,,,,,,=,=,,,,,,,,LXEJOIJHYKFKEC-UHFFFAOYSA-N
4136,COc1ccc2c(c1)[nH]c1c(=O)n(C)cc(Cl)c12,E-0017498,3.1,-5.690369832574102,,,,,,,,=,=,,,,,,,,WKDDABYACMWMMJ-UHFFFAOYSA-N
4137,Cn1cc(Cl)c2c([nH]c3cc(O)ccc32)c1=O,E-0017499,2.6,-5.026410376572743,,,,,,,,=,=,,,,,,,,RLQNFWAKWJMXRU-UHFFFAOYSA-N
4138,Cn1cc(C=O)c2c([nH]c3cc(OCCN4CC5(COC5)C4)ccc32)c1=O,E-0017500,1.0,-4.0746879085003505,,,,,,,,=,=,,,,,,,,KGILARXEAXDGFU-UHFFFAOYSA-N
4139,Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ccncc3c2)c1O,E-0017501,3.4,-3.812479279163537,1.287801729930226,2.458939861890326,-5.09366495819491,0.25527250510330607,0.7708520116421442,0.30319605742048883,,=,=,=,=,=,=,=,=,,OWNKBUYBCACXQO-UHFFFAOYSA-N
4140,Cc1cc(-c2ccc(OCCN3CCCCC3)c(C)c2O)c2ccncc2c1,E-0017502,3.2,-3.54821356447571,,2.2823955047425257,-5.069050968832477,0.37474834601010387,1.110589710299249,0.846955325019824,,=,=,,=,=,=,=,=,,WRGNVGIXDTWRFE-UHFFFAOYSA-N
4141,C(#CC1CC1)c1cc2ncc(-c3ccc(OCCN4CCCCC4)cc3)cn2n1,E-0017503,3.6,-5.079876673709276,,,,,,,,=,=,,,,,,,,GHPCQPPXCZTOAO-UHFFFAOYSA-N
4142,Cc1cc(-c2ccc(OCCN3CCCCC3)c3cc[nH]c23)cc2cnccc12,E-0017504,3.6,-3.8507808873446203,,2.713994267660644,-5.493494967595128,0.4668676203541094,0.5797835966168101,0.18752072083646307,,=,=,,=,=,=,=,=,,UIVCMEGONIFYOE-UHFFFAOYSA-N
4143,Cc1cc(-c2ccc(OCCN3CCCCC3)c3cc[nH]c23)c2ccncc2c1,E-0017505,3.4,-3.6478174818886377,,2.7563317673210577,-5.0915149811213505,0.34044411484011833,1.0374264979406236,0.3729120029701066,,=,=,,=,=,=,=,=,,WMOBNOBKNNZXJU-UHFFFAOYSA-N
4144,COc1c(-c2cc(C)c3ccncc3c2)ccc(OCCN2CCCCC2)c1C,E-0017506,4.0,-3.8096683018297086,,,,,,,,=,=,,,,,,,,LHDRTUBIWFRXPP-UHFFFAOYSA-N
4145,COc1c(-c2cc(C)cc3cnccc23)ccc(OCCN2CCCCC2)c1C,E-0017507,3.9,-3.9318141382538383,,,,,,,,=,=,,,,,,,,ICGLUPNYGPTXSG-UHFFFAOYSA-N
4146,Cc1c(NCCN2CCCCC2)ccn(-c2cc(C)c3ccncc3c2)c1=O,E-0017508,1.7,-3.567030709125594,,,,,,,,=,=,,,,,,,,AXPNXWHSGSJLNA-UHFFFAOYSA-N
4147,Cc1cc(-n2ccc(NCCN3CCCCC3)c(C)c2=O)c2ccncc2c1,E-0017509,1.3,-3.54515513999149,,,,,,,,=,=,,,,,,,,SAKVCINXCYPSHX-UHFFFAOYSA-N
4148,Cc1c(OCCN2CCCCC2)ccc(-c2cc(C)c3ccncc3c2)c1F,E-0017510,4.4,-4.7055337738384075,,,,,,,,=,=,,,,,,,,SBTDYQWEXHTMTP-UHFFFAOYSA-N
4149,Cc1cc(-c2ccc(OCCN3CCCCC3)c(C)c2F)c2ccncc2c1,E-0017511,4.2,-5.6439741428068775,,,,,,,,=,=,,,,,,,,AQGBTPSDYDTIEN-UHFFFAOYSA-N
4150,COc1c(-c2cnc3c(C#N)cnn3c2)ccc(OCCN2CCCCC2)c1C,E-0017512,2.3,-5.036212172654444,,,,,,,,=,=,,,,,,,,ICZRKXJITWCPEM-UHFFFAOYSA-N
4151,Cc1c(N)c(-c2ccc(OCCN3CCNCC3)c(F)c2)cc2cnccc12,E-0017513,0.6,-3.5900668766687054,,,,,,,,=,=,,,,,,,,VGGOCLOVUCTGIR-UHFFFAOYSA-N
4152,Cc1c(N)c(-c2ccc(OCCN3CCN(C)CC3)c(F)c2)cc2cnccc12,E-0017514,1.9,-3.578396073130169,,,,,,,,=,=,,,,,,,,GBHZCUSZTAZISU-UHFFFAOYSA-N
4153,Cc1c(N)c(-c2ccc(OCCN3CC4CCC(C3)N4)cc2)cc2cnccc12,E-0017515,1.2,-3.707743928643524,,2.182699903336043,-5.655607726314889,1.244771761495295,1.1986570869544226,0.5705429398818975,,=,=,,=,=,=,=,=,,SVYVFQAYHYAFSE-UHFFFAOYSA-N
4154,Cc1c(N)c(-c2ccc(OCCN3CC4CCC(C3)N4C)cc2)cc2cnccc12,E-0017516,1.5,-3.657577319177794,1.7558748556724915,2.295567099962479,-5.552841968657781,0.7641761323903307,1.2174839442139063,0.6473829701146198,,=,=,=,=,=,=,=,=,,UVLOCTVXRPQNIT-UHFFFAOYSA-N
4155,O=C1NC(=O)c2c1cccc2-c1ccc(OCCN2CCCCC2)cc1,E-0017517,2.0,-3.5543957967264026,,,,,,,,=,=,,,,,,,,FHINXDQCOOHGTR-UHFFFAOYSA-N
4156,COC1CCN(CCOc2ccc(-c3cn(C)c(=O)c4[nH]ccc34)cc2)CC1,E-0017518,2.2,-3.5272435506827877,,,,,,,,=,=,,,,,,,,HIBARRRIDDGDJO-UHFFFAOYSA-N
4157,Cn1cc(-c2ccc(OCCN3CCOCC3)cc2)c2cc[nH]c2c1=O,E-0017519,2.3,-3.5575202309355514,,,,,,,,=,=,,,,,,,,RFIVHNSTGSJWQE-UHFFFAOYSA-N
4158,COc1cccc(Nc2cc(C)nc3ccc(N(C)C(=N)N)cc23)c1,E-0017520,-0.7,-3.684029654543082,,,,,,,,=,=,,,,,,,,MTONOBQZMHLZQK-UHFFFAOYSA-N
4159,CNC(=O)c1ccc2nc(C)cc(Sc3cccc(CCN4CCCCC4)c3)c2c1,E-0017521,2.8,-3.563837352959244,,,,,,,,=,=,,,,,,,,GCSRFERQTNRPSZ-UHFFFAOYSA-N
4160,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2c[nH]c(=O)cc21,E-0017522,-0.7,-3.5199930570428495,,,,,,,,=,=,,,,,,,,SGJMLZHQKGJBCH-UHFFFAOYSA-N
4161,Cc1nnc(-c2ccn3c(C)c(C(=O)NC4CCN(c5ccncc5C)CC4)nc3c2)s1,E-0017523,2.6,-5.416801226031377,1.0718820073061255,1.7831886910752577,,,,,,=,=,=,=,,,,,,AYJGENBNIMEYQC-UHFFFAOYSA-N
4162,Cc1cnccc1N1CCC(NC(=O)c2nc3ccc(-c4cn(C)cn4)cn3c2F)CC1,E-0017524,2.1,-5.156144577376839,1.2201080880400552,1.7671558660821804,,,,,,=,=,=,=,,,,,,IYHWRPYMHHQCRR-UHFFFAOYSA-N
4163,Cc1cnccc1N1CCC(NC(=O)c2cn3cc(-c4cn(C)cn4)ccc3n2)CC1,E-0017525,2.1,-4.838631997765025,1.0293837776852097,1.6739419986340878,,,,,,=,=,=,=,,,,,,VCFCGRLGODDALL-UHFFFAOYSA-N
4164,Cc1cnccc1N1CCC(NC(=O)c2cc3ccc(-c4cn(C)cn4)nn3c2)CC1,E-0017526,2.3,-5.300162274132754,0.7708520116421442,1.390935107103379,,,,,,=,=,=,=,,,,,,ZIEUMHYXTDIBIE-UHFFFAOYSA-N
4165,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-n4cncc4C4CC4)cnc3n2C)CC1,E-0017527,3.0,-5.39577394691553,1.5998830720736879,1.5786392099680724,,,,,,=,=,=,=,,,,,,NXNOHVHHAVQQAG-UHFFFAOYSA-N
4166,Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5C)CC4)c(C)n3c2)s1,E-0017529,2.4,-5.515700160653214,1.2810333672477277,1.7693773260761385,,,,,,=,=,=,=,,,,,,BJZJFHVGLVFXOT-UHFFFAOYSA-N
4167,Cc1cnccc1N1CCC(NC(=O)c2cc3ccc(N4CCN(C)CC4)cn3c2)CC1,E-0017530,1.1,-3.7328282715969863,1.3856062735983121,1.9206450014067875,,,,,,=,=,=,=,,,,,,YKHTUHZHWYXNPB-UHFFFAOYSA-N
4168,Cc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cnc(C5CC5)[nH]4)ccn3n2)CC1,E-0017531,2.8,-5.062983892535186,1.965201701025912,1.7474118078864234,,,,,,=,=,=,=,,,,,,ONZYVVKFSWWFQY-UHFFFAOYSA-N
4169,Cc1nnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5C)CC4)sc3c2)s1,E-0017532,3.2,-5.531652669587842,,,,,,,,=,=,,,,,,,,XKQGFGORPAELTD-UHFFFAOYSA-N
4170,Cc1nnc(-c2ccn3nc(C(=O)NC4CCN(c5ccncc5C)CC4)nc3c2)s1,E-0017533,1.6,-4.696803942579511,1.0334237554869496,1.3856062735983121,,,,,,=,=,=,=,,,,,,RPNAGGGSFDDMLO-UHFFFAOYSA-N
4171,Cn1c(C(=O)NC2CCN(c3ccncc3)CC2)cc2cc(-c3nnc(C(F)F)s3)cnc21,E-0017534,2.0,-4.962573502059376,1.1398790864012365,0.785329835010767,-5.251811972993799,0.6919651027673603,1.2855573090077739,0.45331834004703764,0.6910814921229684,=,=,=,=,=,=,=,=,=,ARGYSFJLZCIONC-UHFFFAOYSA-N
4172,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(c4nncn4C)CC2)n3C)s1,E-0017535,1.1,-4.476253533188435,,,,,,,,=,=,,,,,,,,ITFJRFKFGHULBE-UHFFFAOYSA-N
4173,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NC2CCN(C4CCN(C)CC4)CC2)n3C)s1,E-0017536,-0.1,-3.493494967595128,,,,,,,,=,=,,,,,,,,QSPPESOUVJOPCN-UHFFFAOYSA-N
4174,COc1cnccc1NCCCNC(=O)c1cc2cc(-c3nnc(C)s3)ccn2n1,E-0017537,0.6,-3.493494967595128,0.3424226808222063,1.4183012913197455,,,,,,=,=,=,=,,,,,,VDOXPEPPQIDUDW-UHFFFAOYSA-N
4175,Cc1nnc(-c2ccn3nc(C(=O)NCCCNc4ccncc4C)cc3c2)s1,E-0017538,0.2,-3.5361070110140926,0.8325089127062363,1.290034611362518,,,,,,=,=,=,=,,,,,,MMTSFJLXCBUPDR-UHFFFAOYSA-N
4176,Cc1nnc(-c2cnc3c(c2)cc(C(=O)NCCCNc2ccncc2)n3C)s1,E-0017539,0.6,-3.5654310959658013,0.8061799739838872,1.797959643737196,-5.8297382846050425,1.4282968139828796,1.640481436970422,0.6242820958356683,0.7596678446896304,=,=,=,=,=,=,=,=,=,JEOJAMLJTHIKFJ-UHFFFAOYSA-N
4177,Cc1nnc(-c2ccn3nc(C(=O)NN4CCN(C5CCOCC5)CC4)cc3c2)s1,E-0017540,0.7,-3.543633966870957,,,,,,,,=,=,,,,,,,,SNTWUSAOXDAEBK-UHFFFAOYSA-N
4178,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N[C@@H]2[C@@H]4CC[C@H]2CN(c2ccncc2)C4)n3C)s1,E-0017541,1.9,-4.798602875679548,0.6901960800285137,0.6127838567197355,-5.255707016877324,0.7535830588929066,1.3873898263387294,0.6884198220027106,0.8830933585756899,=,=,=,=,=,=,=,=,=,PFHCRYITMOBXHC-VPTLXERWSA-N
4179,Cc1nnc(-c2cnc3c(c2)cc(C(=O)N[C@H]2[C@@H]4CC[C@H]2CN(c2ccncc2)C4)n3C)s1,E-0017542,1.7,-3.5287082889410613,0.0,0.919078092376074,,,,,,=,=,=,=,,,,,,PFHCRYITMOBXHC-JIPZTSHUSA-N
4180,COc1cnccc1N1CCC(NC(=O)c2cc3cc(-c4cnc(C)s4)cnc3n2C)CC1,E-0017543,3.5,-5.298432014944073,2.34713478291002,2.090610707828407,,,,,,=,=,=,=,,,,,,IQHOGZCAFYVDAW-UHFFFAOYSA-N
4181,Cc1cnc(-c2ccc3nc(C(=O)NC4CCN(c5ccncc5)CC4)cn3c2)s1,E-0017544,1.8,-4.219682687859849,1.3010299956639813,1.57287160220048,,,,,,=,=,=,=,,,,,,WLFQABDUTICMPQ-UHFFFAOYSA-N
