,SMILES,Molecule Name,LogD,LogS,Log_HLM_CLint,Log_MLM_CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY
382,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)NC(=O)CO2,ASAP-0008621,2.5,-4.585026652029182,1.255272505103306,1.0791812460476249,,,,,,=,=,=,=,,,,,,
383,CNC(=O)Cn1cc(-c2cc3c(N[C@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)cn1,ASAP-0008565,2.9,-3.537602002101044,2.0791812460476247,1.6812412373755872,,,,,,=,=,=,=,,,,,,
384,CNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)NC(=O)CO4)C(C)C)ncnc2[nH]1,ASAP-0008571,2.8,-3.4282911681913126,1.724275869600789,1.3222192947339193,,,,,,=,=,=,=,,,,,,
385,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)NC(=O)CO2,ASAP-0008576,4.1,-4.154901959985743,2.0043213737826426,2.250420002308894,,,,,,=,=,=,=,,,,,,
386,CC(C)(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,ASAP-0008581,3.2,-3.707743928643524,2.1271047983648077,1.6812412373755872,,,,,,=,=,=,=,,,,,,
387,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CCC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,ASAP-0008482,3.0,-3.625251653989896,2.0,1.7993405494535817,,,,,,=,=,=,=,,,,,,
388,Cn1ncc(-c2cc3c(N[C@H](c4ccc5c(c4)OCCO5)C(C)(C)C)ncnc3[nH]2)c1C#N,ASAP-0008484,2.9,-4.585026652029182,1.9344984512435677,2.3010299956639813,,,,,,=,=,=,=,,,,,,
389,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,ASAP-0008485,2.3,-3.6757175447023074,2.155336037465062,1.7781512503836436,,,,,,=,=,=,=,,,,,,
390,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)CO2,ASAP-0008431,2.2,-3.425968732272281,1.505149978319906,1.9084850188786497,,,,,,=,=,=,=,,,,,,
391,C[C@H](C(=O)O)[C@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,ASAP-0008445,0.5,-3.4122890349810886,0.7781512503836436,0.6989700043360189,,,,,,=,=,=,=,,,,,,
392,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,ASAP-0008450,2.9,-3.4775557664936803,2.3783979009481375,1.6334684555795864,,,,,,=,=,=,=,,,,,,
393,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,ASAP-0008449,2.9,-3.55129368009492,1.6812412373755872,1.2304489213782739,,,,,,=,=,=,=,,,,,,
394,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)CO2,ASAP-0008430,1.8,-3.4294570601181027,1.0413926851582251,1.5797835966168101,,,,,,=,=,=,=,,,,,,
395,CCNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,ASAP-0008444,3.0,-4.136677139879544,1.9344984512435677,1.9493900066449128,,,,,,=,=,=,=,,,,,,
396,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)OCCO2,ASAP-0008418,3.4,-4.045757490560675,1.7558748556724915,2.146128035678238,,,,,,=,=,=,=,,,,,,
397,CC(C)[C@H](Nc1ncnc2[nH]cc(C(N)=O)c12)c1ccc2c(c1)OCCO2,ASAP-0008399,3.2,-3.424812155072339,2.1583624920952498,2.155336037465062,,,,,,=,=,=,=,,,,,,
398,CNC(=O)c1c[nH]c2ncnc(N[C@H](c3ccc4c(c3)OCCO4)C(C)C)c12,ASAP-0008406,3.6,-3.494850021680094,1.9030899869919435,1.9493900066449128,,,,,,=,=,=,=,,,,,,
399,COc1ccc([C@H](Cc2nnn[nH]2)NC(=O)c2ncnc3[nH]ccc23)cc1,ASAP-0008340,-0.1,-3.402304814074488,0.7781512503836436,0.0,,,,,,=,=,=,=,,,,,,
400,CNC(=O)c1cc2c(N[C@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,ASAP-0008348,2.76,-3.4190750243243806,1.9030899869919435,1.7481880270062005,,,,,,=,=,=,=,,,,,,
401,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,ASAP-0008327,2.5,-3.413412695328245,1.5797835966168101,2.143014800254095,,,,,,=,=,=,=,,,,,,
402,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,ASAP-0008288,0.9,-3.4609239012072233,2.0,1.6232492903979006,,,,,,=,=,=,=,,,,,,
403,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,ASAP-0008279,3.0,-3.425968732272281,1.8129133566428555,3.225567713439471,,,,,,=,=,=,=,,,,,,
404,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)OCCO2,ASAP-0008270,2.8,-3.406713932979543,1.505149978319906,2.2329961103921536,,,,,,=,=,=,=,,,,,,
405,CC(C)[C@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)OCCO2,ASAP-0008275,3.0,-4.7447274948966935,1.8750612633917,2.3404441148401185,,,,,,=,=,=,=,,,,,,
406,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccn(C)n1)C(=O)c1ccc(Cl)cc12,ASAP-0000775,1.8,-3.416801226031377,2.716003343634799,2.6009728956867484,,,,,,=,=,=,=,,,,,,
407,C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NCc1ccnn1C)C(=O)c1ccc(Cl)cc12,ASAP-0000774,2.0,-3.424812155072339,2.5622928644564746,2.5634810853944106,,,,,,=,=,=,=,,,,,,
408,CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1,ASAP-0000767,,,,,,,,,,,,,,,,,,,
409,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ASAP-0000768,,,,,,,,,,,,,,,,,,,
410,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,ASAP-0000769,,,,,,,,,,,,,,,,,,,
411,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,ASAP-0000770,,,,,,,,,,,,,,,,,,,
412,CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2CC2CC2)c2cc(Cl)ccc2C1=O,ASAP-0000738,2.3,-3.4282911681913126,1.9242792860618816,1.8920946026904804,,,,,,=,=,=,=,,,,,,
413,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,ASAP-0000733,1.94,-3.421360790031928,1.380211241711606,1.8808135922807914,,,,,,=,=,=,=,,,,,,
414,O=C(Nc1cccc2c(C(=O)N[C@H]3c4ccccc4C[C@H]3C(=O)O)c[nH]c12)NC1CC1,ASAP-0000627,-0.05,,0.8450980400142568,0.6989700043360189,,,,,,=,,=,=,,,,,,
415,COc1ccc([C@H](CC(=O)O)NC(=O)c2ncnc3[nH]ccc23)cc1,ASAP-0000591,-0.38,,0.9030899869919435,0.47712125471966244,,,,,,=,,=,=,,,,,,
416,CNC(=O)CN1C[C@]2(CCN(c3cncc4ccc(OC[C@H](O)CN(C)C)cc34)C2=O)c2cc(Cl)ccc2C1=O,ASAP-0000528,0.19,-3.415668775632469,0.9542425094393249,0.47712125471966244,,,,,,=,=,=,=,,,,,,
417,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2ccccc2C1=O,ASAP-0000541,0.7,-3.406713932979543,0.6020599913279624,1.255272505103306,,,,,,=,=,=,=,,,,,,
418,COc1ccc2c(c1)CCN(c1ncnc3[nH]ccc13)[C@H]2C(C)C,ASAP-0000502,4.33,-4.823908740944319,1.7853298350107671,2.507855871695831,,,,,,=,=,=,=,,,,,,
419,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)OCCO2,ASAP-0000450,3.2,-3.6478174818886377,1.7075701760979363,2.5327543789924976,,,,,,=,=,=,=,,,,,,
420,CC(C)[C@H](CO)Nc1ncnc2[nH]ccc12,ASAP-0000453,1.69,,0.8450980400142568,1.0413926851582251,,,,,,=,,=,=,,,,,,
421,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,ASAP-0000272,1.07,,0.3010299956639812,1.380211241711606,,,,,,=,,=,=,,,,,,
422,C=CC(=O)Nc1cccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)c1,ASAP-0000175,3.8,-4.590066876668706,3.029789470831856,3.37675939540488,,,,,,=,=,=,=,,,,,,
423,O=C(O)C[C@H](NC(=O)c1ncnc2[nH]ccc12)c1ccc(Br)cc1,ASAP-0000136,0.22,,0.8450980400142568,0.3010299956639812,,,,,,=,,=,=,,,,,,
424,O=C(Nc1ccccc1)Nc1ccc(C(=O)NC2c3cccc(O)c3CC2C(=O)O)cc1,ASAP-0000132,0.12,-3.494850021680094,1.0,0.47712125471966244,,,,,,=,=,=,=,,,,,,
425,C=CC(=O)N1CCCc2ccc(N(Cc3cccc(C(F)(F)F)c3)C(=O)Cc3cncc4ccccc34)cc21,ASAP-0022458,,,2.788875115775417,3.3326404103874627,,,,,,,,=,=,,,,,,
426,C=CC(=O)N1CCCc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4c(F)cccc34)cc21,ASAP-0022456,,,2.8767949762007006,3.2835273648616936,,,,,,,,=,=,,,,,,
427,C=CC(=O)N1CCCc2ccc(N(C(=O)Cc3cncc4ccccc34)N(C)c3cccc(Cl)c3)cc21,ASAP-0022459,,,3.140193678578631,3.245759355967277,,,,,,,,=,=,,,,,,
428,CN(C)CCCN1c2ccccc2CCc2ccccc21,ASAP-0000689,,,,2.230448921378274,,,,,,,,,=,,,,,,
429,CC(C)NC[C@H](O)COc1cccc2ccccc12,ASAP-0000690,,,1.423245873936808,1.806179973983887,,,,,,,,=,=,,,,,,
430,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,ASAP-0000691,,,2.3364597338485296,2.5877109650189114,,,,,,,,=,=,,,,,,
431,NCc1cc(Cl)cc(C(=O)Nc2ccc3c(c2)CNC3)c1,ASAP-0023299,2.0,,,,,,,,,=,,,,,,,,,
432,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,ASAP-0000688,2.9,,,,,,,,,=,,,,,,,,,
433,Cc1nccn1C[C@H]1CCc2c(c3ccccc3n2C)C1=O,ASAP-0000639,,-3.8927900303521317,,,,,,,,,=,,,,,,,,
434,CC(C)[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,ASAP-0031558,3.6,-4.638272163982407,2.806179973983887,2.8195439355418688,,,,,,=,=,=,=,,,,,,
435,CC(C)C1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0031372,3.7,-3.7594507517174,2.385606273598312,2.7551122663950713,,,,,,=,=,=,=,,,,,,
436,O=C(Cc1cncc2ccccc12)N1CCc2sccc2C12CCC2,ASAP-0031411,3.4,-3.609064892896621,2.6665179805548807,2.829946695941636,,,,,,=,=,=,=,,,,,,
437,CC1(CC(F)(F)F)CCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0031442,3.0,-3.4306260903849544,2.250420002308894,2.6180480967120925,,,,,,=,=,=,=,,,,,,
438,CCc1ccc([C@H]2C[C@H](C)CCN2C(=O)Cc2cncc3ccccc23)o1,ASAP-0031187,4.3,-3.8068754016455384,2.8394780473741985,2.910090545594068,,,,,,=,=,=,=,,,,,,
439,O=C(Cc1cncc2ccccc12)N1CCc2scnc2C1,ASAP-0031242,1.6,-3.402304814074488,1.0718820073061255,2.167317334748176,,,,,,=,=,=,=,,,,,,
440,Cc1cncc(CC(=O)N2CCc3sccc3C2)c1,ASAP-0031213,2.2,-3.402304814074488,1.0492180226701815,2.3783979009481375,,,,,,=,=,=,=,,,,,,
441,CC(C)C1(F)CCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0031146,2.8,-3.4111682744057927,2.0492180226701815,2.8488047010518036,,,,,,=,=,=,=,,,,,,
442,COCC1CCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0030055,1.5,-3.4100503986742923,1.3944516808262162,2.432969290874406,,,,,,=,=,=,=,,,,,,
443,O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nnc(C(F)(F)F)o1,ASAP-0029987,3.2,-3.7235381958267557,1.9410142437055697,1.9360107957152095,,,,,,=,=,=,=,,,,,,
444,O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1cc[nH]n1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nncs1,ASAP-0029984,1.8,-3.423658649794207,1.9400181550076632,1.9425041061680808,,,,,,=,=,=,=,,,,,,
445,O=C(Cc1cncc2ccccc12)N1CCC(C(F)(F)F)CC1,ASAP-0029947,2.2,-3.406713932979543,1.9003671286564703,2.9339931638312424,,,,,,=,=,=,=,,,,,,
446,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnco3)c3cc(Cl)ccc3C2=O)n1,ASAP-0029694,1.4,-3.421360790031928,1.5976951859255124,2.0718820073061255,,,,,,=,=,=,=,,,,,,
447,CCC1CCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0029657,2.8,-3.401209493236885,1.9222062774390163,2.6757783416740852,,,,,,=,=,=,=,,,,,,
448,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)o3)c3cc(Cl)ccc3C2=O)n1,ASAP-0029741,3.0,-3.6363880201078556,1.9943171526696368,2.296665190261531,,,,,,=,=,=,=,,,,,,
449,C[C@@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@H](C)C1,ASAP-0029738,2.6,-3.4190750243243806,2.110589710299249,2.7007037171450192,,,,,,=,=,=,=,,,,,,
450,CC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0029707,2.6,-3.408935392973501,1.658964842664435,2.0492180226701815,,,,,,=,=,=,=,,,,,,
451,CC(C)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0029604,3.2,-3.421360790031928,2.3404441148401185,2.8943160626844384,,,,,,=,=,=,=,,,,,,
452,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C)o3)c3cc(Cl)ccc3C2=O)n1,ASAP-0029643,1.6,-3.4400933749638876,1.1583624920952498,2.0530784434834195,,,,,,=,=,=,=,,,,,,
453,C[C@H]1C[C@@H](C)N(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,ASAP-0029634,3.1,-3.396855627379818,2.583198773968623,2.9429995933660407,,,,,,=,=,=,=,,,,,,
454,Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nncs3)c3cc(Cl)ccc3C2=O)n1,ASAP-0029560,1.7,-3.4056074496245734,1.9100905455940682,2.2068258760318495,,,,,,=,=,=,=,,,,,,
455,O=C(Cc1cncc2ccccc12)N1CCC(C(F)F)CC1,ASAP-0029539,1.9,-3.4001169279263124,1.550228353055094,2.113943352306837,,,,,,=,=,=,=,,,,,,
456,CC(F)(F)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0029423,2.2,-3.3990271043132516,1.8668778143374989,2.3443922736851106,,,,,,=,=,=,=,,,,,,
457,CC(C)CC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0029287,3.9,-3.6216020990518625,2.8530895298518657,2.595496221825574,,,,,,=,=,=,=,,,,,,
458,O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccc2nc[nH]c2c1,ASAP-0028999,1.8,-4.259637310505756,2.56702636615906,3.124178055474675,,,,,,=,=,=,=,,,,,,
459,COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cnccc2C)cc1,ASAP-0028832,3.9,-3.978810700930062,2.8976270912904414,2.948412965778601,,,,,,=,=,=,=,,,,,,
460,C[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,ASAP-0028820,2.9,-3.417936637088291,2.439332693830263,2.8998205024270964,,,,,,=,=,=,=,,,,,,
461,C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C1,ASAP-0028829,1.7,-3.416801226031377,,1.9804578922761,,,,,,=,=,,=,,,,,,
462,C[C@H]1CCN1C(=O)Cc1cncc2ccccc12,ASAP-0028830,1.3,-3.408935392973501,,1.7015679850559273,,,,,,=,=,,=,,,,,,
463,Cc1nc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc2[nH]1,ASAP-0028818,3.9,-4.2441251443275085,2.6981005456233897,3.0090257420869104,,,,,,=,=,=,=,,,,,,
464,O=C(Cc1cncc2ccccc12)N1CCCn2nccc2C1,ASAP-0028833,1.0,-3.4122890349810886,2.0170333392987803,2.7664128471123997,,,,,,=,=,=,=,,,,,,
465,O=C(Cc1cncc2ccccc12)N1CCc2c(Cl)cccc2C1,ASAP-0028823,3.7,-4.568636235841013,2.6273658565927325,3.16761267272753,,,,,,=,=,=,=,,,,,,
466,O=C(Cc1cncc2ccccc12)N1CCn2nccc2C1,ASAP-0028815,1.2,-3.408935392973501,,2.0211892990699383,,,,,,=,=,,=,,,,,,
467,C[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,ASAP-0028819,2.9,-3.4111682744057927,2.437750562820388,3.225567713439471,,,,,,=,=,=,=,,,,,,
468,O=C(Cc1cncc2ccccc12)N1CCC1,ASAP-0028810,0.9,-3.4282911681913126,,1.2201080880400552,,,,,,=,=,,=,,,,,,
469,C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)CCO1,ASAP-0028872,1.1,-3.415668775632469,1.3560258571931227,2.459392487759231,,,,,,=,=,=,=,,,,,,
470,CC1CN(C(=O)Cc2cncc3ccccc23)C1,ASAP-0028866,1.3,-3.424812155072339,,1.8034571156484138,,,,,,=,=,,=,,,,,,
471,O=C(Cc1cncc2ccccc12)N1CCCOCC1,ASAP-0028843,0.8,-3.4111682744057927,,1.810232517995084,,,,,,=,=,,=,,,,,,
472,CN(C)C(=O)Cc1cncc2ccccc12,ASAP-0028890,0.9,-3.4190750243243806,,,,,,,,=,=,,,,,,,,
473,C[C@H]1CCOCCN1C(=O)Cc1cncc2ccccc12,ASAP-0028889,1.1,-3.4111682744057927,,2.060697840353612,,,,,,=,=,,=,,,,,,
474,C[C@H]1CN(C(=O)Cc2cncc3ccccc23)CCCO1,ASAP-0028881,1.1,-3.422508200162775,1.2833012287035497,2.439332693830263,,,,,,=,=,=,=,,,,,,
475,O=C(Cc1cncc2ccccc12)N1CCCCC1,ASAP-0028867,1.8,-3.4282911681913126,,2.2576785748691846,,,,,,=,=,,=,,,,,,
476,CC1CCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0028856,2.2,-3.4377071355435254,1.469822015978163,2.6053050461411096,,,,,,=,=,=,=,,,,,,
477,Cn1cnc2c1CCN(C(=O)Cc1cncc3ccccc13)C2,ASAP-0028855,0.9,-3.4145392704914994,,2.0755469613925306,,,,,,=,=,,=,,,,,,
478,Cc1nc2c(n1C)CCN(C(=O)Cc1cncc3ccccc13)C2,ASAP-0028844,0.9,-3.425968732272281,1.14921911265538,2.167317334748176,,,,,,=,=,=,=,,,,,,
479,O=C(Cc1cncc2ccccc12)N1CCCC1,ASAP-0028841,1.2,-3.421360790031928,,1.481442628502305,,,,,,=,=,,=,,,,,,
480,CC[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,ASAP-0028838,3.3,-3.4436974992327127,2.8779469516291885,3.296884475538547,,,,,,=,=,=,=,,,,,,
481,CC[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,ASAP-0028837,3.3,-3.447331783887807,2.877371345869774,2.7267272090265724,,,,,,=,=,=,=,,,,,,
482,C[C@H]1CN(C(=O)Cc2cncc3ccccc23)CCO1,ASAP-0028804,1.0,-3.415668775632469,,1.7442929831226763,,,,,,=,=,,=,,,,,,
483,O=C(Cc1cncc2ccccc12)N(Cc1cccc(Cl)c1)c1ccc2cc[nH]c2c1,ASAP-0028002,3.9,-5.096910013008056,2.4345689040341987,2.845098040014257,,,,,,=,=,=,=,,,,,,
484,COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc(C)c2)cc1,ASAP-0028001,3.8,-4.050609993355088,2.3364597338485296,2.950364854376123,,,,,,=,=,=,=,,,,,,
485,O=C(Cc1cncc2ccccc12)N1CCc2sccc2C1,ASAP-0027976,2.6,-3.4365189146055894,1.8228216453031045,3.124178055474675,,,,,,=,=,=,=,,,,,,
486,O=C(Cc1cncc2ccccc12)N1CCCCCC1,ASAP-0027997,2.1,-3.462180904926726,1.4593924877592308,2.6954816764901977,,,,,,=,=,=,=,,,,,,
487,C[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,ASAP-0028004,2.3,-3.42021640338319,1.5477747053878226,2.690196080028514,,,,,,=,=,=,=,,,,,,
488,C[C@H]1COCCN(C(=O)Cc2cncc3ccccc23)C1,ASAP-0027927,1.3,-3.449771646944906,,2.322219294733919,,,,,,=,=,,=,,,,,,
489,C[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,ASAP-0028012,2.2,-3.4190750243243806,1.1903316981702914,2.4771212547196626,,,,,,=,=,=,=,,,,,,
490,O=C(Cc1cncc2ccccc12)N1CCc2[nH]cnc2C1,ASAP-0027975,1.0,-3.4424927980943423,1.1038037209559568,1.7715874808812553,,,,,,=,=,=,=,,,,,,
491,C[C@H]1COCCCN1C(=O)Cc1cncc2ccccc12,ASAP-0027948,1.1,-3.43297363384094,,1.931457870689005,,,,,,=,=,,=,,,,,,
492,C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,ASAP-0027930,1.7,-3.4522252946121776,,1.9827233876685453,,,,,,=,=,,=,,,,,,
493,O=C(Cc1cncc2ccccc12)N1CCOCC1,ASAP-0027942,0.6,-3.4365189146055894,,,,,,,,=,=,,,,,,,,
494,COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cccnc2)cc1,ASAP-0027924,3.5,-3.7619538968712045,2.44870631990508,2.877371345869774,,,,,,=,=,=,=,,,,,,
495,C[C@H]1CCCCCN1C(=O)Cc1cncc2ccccc12,ASAP-0027949,2.5,-3.4282911681913126,1.9537596917332287,2.7664128471123997,,,,,,=,=,=,=,,,,,,
496,C[C@H]1CCCCN(C(=O)Cc2cncc3ccccc23)C1,ASAP-0027969,2.5,-3.4571745730408203,2.214843848047698,3.0572856444182146,,,,,,=,=,=,=,,,,,,
497,C[C@H]1COCCN1C(=O)Cc1cncc2ccccc12,ASAP-0027986,1.0,-3.424812155072339,,1.437750562820388,,,,,,=,=,,=,,,,,,
498,C[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)CC1,ASAP-0027994,2.6,-3.454692883534176,1.9894498176666917,2.9429995933660407,,,,,,=,=,=,=,,,,,,
499,O=C1c2ccc(Cl)cc2[C@@]2(CN1CC1CNC1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nccs1,ASAP-0027780,0.8,-3.42021640338319,,1.1931245983544616,,,,,,=,=,,=,,,,,,
500,Cc1cc(Sc2nnc(-c3ccc(Cl)cc3)n2C)n2ncnc2n1,ASAP-0023179,1.4,-3.4485500020271247,1.667452952889954,1.5943925503754266,,,,,,=,=,=,=,,,,,,
501,Cc1nnc(Sc2cc(-c3ccccc3)nc3ncnn23)n1C,ASAP-0022922,1.0,-3.449771646944906,1.8318697742805017,1.7041505168397992,,,,,,=,=,=,=,,,,,,
502,CCS(=O)(=O)N[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC)C(=O)c1ccc(Cl)cc12,ASAP-0021174,1.3,-3.5257837359237447,1.9211660506377388,1.6483600109809315,,,,,,=,=,=,=,,,,,,
503,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC(C)=O)c2cc(Cl)ccc2C1=O,ASAP-0020941,1.2,-3.415668775632469,1.9132839017604184,1.2253092817258628,,,,,,=,=,=,=,,,,,,
504,O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1ccnnc1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1nncs1,ASAP-0017647,1.2,-3.485452247339714,1.5390760987927767,1.6384892569546374,,,,,,=,=,=,=,,,,,,
505,CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2OCC2CC2)c2cc(Cl)ccc2C1=O,ASAP-0017685,2.3,-4.6020599913279625,1.404833716619938,1.8488047010518038,,,,,,=,=,=,=,,,,,,
506,COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C,ASAP-0017714,0.9,-3.408935392973501,,1.1335389083702174,,,,,,=,=,,=,,,,,,
507,CCO[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(CC(=O)NC)C(=O)c1ccc(Cl)cc12,ASAP-0017386,1.9,-4.721246399047171,1.2966651902615312,1.7442929831226763,,,,,,=,=,=,=,,,,,,
508,O=C1c2ccc(Cl)cc2[C@@]2(CN1Cc1nnco1)C(=O)N(c1cncc3ccccc13)C[C@@H]2CNc1ncncn1,ASAP-0017058,0.9,-3.5850266520291822,1.6473829701146199,1.3053513694466237,,,,,,=,=,=,=,,,,,,
509,COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C,ASAP-0016973,0.3,-3.3990271043132516,1.255272505103306,,,,,,,=,=,=,,,,,,,
510,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NCC2CC2)c2cc(Cl)ccc2C1=O,ASAP-0016902,2.1,-3.423658649794207,1.6901960800285136,1.5185139398778875,,,,,,=,=,=,=,,,,,,
511,COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C,ASAP-0016974,0.7,-3.408935392973501,,,,,,,,=,=,,,,,,,,
