Murcko Scaffold,count
c1cc2ccc(-n3cc(OCC4CC4)cn3)cc2cn1,1
O=C(Nc1ccc2cnn(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3)c2c1)OC1CCCC1,1
O=C(CC1CCCC1)Nc1ccc2[nH]cc(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3)c2c1,1
O=C(NCCc1ccccc1)c1ccc2[nH]cc(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3)c2c1,1
O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccccc1,1
O=C(CC1CCCC1)Nc1ccc2[nH]cc(Cc3ccccc3)c2c1,1
O=C(Nc1ccc2ccn(Cc3ccccc3)c2c1)OC1CCCC1,1
O=C(COCCNS(=O)(=O)c1ccccc1)N1CCC(C2CCNCC2)CC1,1
O=C(c1n[nH]c2cccnc12)N1CCN(Cc2cccnc2)C2(CC2)C1,1
c1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)c2c(c1)OCO2,1
O=C(Cc1cc(Nc2ncnc3cc(OCCCN4CCCCC4)ccc23)n[nH]1)Nc1ccccc1,1
c1ccc(Nc2ncnc3cc(OCCn4cncn4)ccc23)cc1,1
c1ccc(Nc2ccnc3cc(N4CCNCC4)ccc23)cc1,1
O=C(Nc1cnc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)nc1)c1ccccc1,1
c1ccc2c(c1)CCCc1ccccc1-2,1
O=c1[nH]c2cnc3cc(-c4cnoc4)ccc3c2n1Cc1ccccn1,1
O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,1
C(=C1CCCN=C1c1cccnc1)c1ccccc1,1
c1ccc(N2CCc3cnc4ccccc4c32)cc1,1
O=c1cccnn1-c1ncccn1,1
c1cc(Nc2ncnc3cccc(OC4CCNCC4)c23)c2c(c1)OCCO2,1
O=C(Cc1ccc(Oc2ccnc3ccccc23)cc1)Nc1ccon1,1
O=C(Nc1ccccc1)N1CCN(c2ncnc3cc(OCCCN4CCCCC4)ccc23)CC1,1
O=C(Nc1ccccc1)Nc1ncnc2cc(OCC3CCNCC3)ccc12,1
c1cc(Nc2ncnc3cc(OCC4CCNCC4)ccc23)c2c(c1)OCO2,1
O=C(Nc1ccc(N2CCOCC2)cc1)c1cc(=O)c2cccc(N3CCCC3)c2[nH]1,1
O=C(Nc1ccc(-c2cnco2)cc1)Nc1cccc(CNC(=O)OC2CCOC2)c1,1
c1ccc(Nc2cc(Nc3cccc4c3OCO4)ncn2)cc1,1
c1cnc(CNc2nccc(Nc3nccs3)n2)nc1,1
c1ccc(Nc2nccc(Oc3cnc4ccccc4c3)n2)cc1,1
c1ccc(Nc2ncnc(Nc3cccc4c3OCO4)n2)cc1,1
O=C(CC(c1ccccc1)c1ccc2c(c1)OCO2)N1CCCCC1,1
O=C1C=CCCOC(=O)c2ccccc2C=CCCC1,1
O=C(NCc1cncc(-c2ccccc2)c1)c1ccccn1,1
O=C(NCc1cncc(-c2ccccc2)c1)c1cnccn1,1
c1ccc(-c2cncc(CNC3CCC3)n2)cc1,1
c1ccc(-c2cncc(CNC3CCCC3)c2)cc1,1
c1ccc(-c2cncc(CNC3CCCCC3)c2)cc1,1
c1ccc(-c2cncc(CNCC3CCCO3)n2)cc1,1
O=C(Nc1ccc(N2CCOCC2)cc1)c1cc(=O)c2cccc(N3CCCNCC3)c2[nH]1,1
c1cc(-c2cnc3cc(N4CCCC4)ccn23)nc(Nc2ccc(N3CCNCC3)cc2)n1,1
O=C(Cc1ccc2ccccc2c1)Nc1cc(-c2ccccc2)n[nH]1,1
c1ccc(-c2cc(Nc3cc[nH]n3)n3nccc3n2)cc1,1
O=c1c(-c2cccnc2)cc2cncnc2n1C1CCCCC1,1
c1ccc(-c2ccc3c(N4CCOCC4)nc(-n4ccnc4)nc3n2)cc1,1
c1cncc(-c2ccc3ncsc3c2)c1,1
O=C1CN(c2cccc(-c3ccccc3)c2)S(=O)(=O)N1,1
c1ccc(-c2cncc(CNC3CCCC3)n2)cc1,1
O=C(c1ccco1)N(CCCN1CCOCC1)c1nc(-c2ccccc2)cs1,1
c1ccc(Nc2ncnc3ccc(OCCCN4CCCC4)cc23)cc1,1
c1ccc(Nc2ncnc3ccc(OCCCN4CCCCC4)cc23)cc1,1
c1ccc(Nc2ncnc3ccc(OCCN4CCCC4)cc23)cc1,1
c1ccc(Nc2ncnc3ccc(OCCN4CCNCC4)cc23)cc1,1
c1ccc(Nc2ncnc3ccc(CNC4CCNCC4)cc23)cc1,1
c1ccc2c(Nc3ccncc3)ncnc2c1,1
O=C(Cn1cc(Oc2ncnc3ccccc23)cn1)Nc1ccccn1,1
c1ccc(-c2c[nH]nc2-c2ccccc2)cc1,1
c1ccc(Nc2ncnc3ccc(OCCCN4CCOCC4)cc23)cc1,1
O=C(Nc1cccc(Nc2ncnc3ccccc23)c1)c1ccccc1,1
O=C(Nc1cccc(Nc2ncnc3ccccc23)c1)c1cccc(N2CCOCC2)c1,1
O=C(Nc1cccc(Nc2ncnc3ccc(OCCN4CCCC4)cc23)c1)c1ccnc(N2CCOCC2)c1,1
O=C(Nc1cccc(Nc2ncnc3ccc(OCCN4CCCCC4)cc23)c1)c1ccnc(N2CCOCC2)c1,1
O=C(Nc1cccc(Nc2ncnc3ccc(OCCN4CCOCC4)cc23)c1)c1ccnc(N2CCOCC2)c1,1
c1ccc2cc(Nc3ncnc4ccccc34)ncc2c1,1
O=C(C=CCN1CCCCC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1,1
O=c1ccc2cnccc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,1
c1ccc(-c2cc3ccccc3cn2)cc1,1
O=C(C1CCCO1)N1CCN(c2ncc3ccccc3n2)CC1,1
O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1,1
c1ccc(Nc2ccnc3ccc(NCCN4CCCCC4)cc23)cc1,1
c1ccc(Nc2ccnc3ccc(NCCN4CCOCC4)cc23)cc1,1
c1ccc(COc2csc(-n3cnc4ccccc43)c2)cc1,1
c1ccc2nc(OC3CCN(c4ncnc5ccccc45)C3)cnc2c1,1
c1cc(OC2CCNC2)nc(-c2ccc3ccncc3c2)c1,1
O=C(NCCCNc1ccnc2[nH]c(-c3ccccc3)nc12)C1CCCC1,1
O=C(NCCCNc1ccnc2[nH]c(-c3ccccc3)nc12)c1ccccc1,1
c1ccc(-c2nc3c(OCC4CCNCC4)ccnc3[nH]2)cc1,1
c1ccc(-c2cn3c(n2)CCC3)cc1,1
O=S(=O)(Nc1ccc2c(c1)ncn2-c1ccccc1)c1ccccc1,1
O=c1c2ccccc2sn1-c1ccccc1,1
O=C1C(=Cc2cccc(CN3CCOCC3)c2)CCc2ccccc21,1
O=C1CCc2ccc(-c3nccc(OCCN4CCCCC4)n3)cc2N1,1
c1cc(OCC2CNC2)nc(-c2ccc3ccncc3c2)c1,1
O=C1CCc2ccc(-c3cccc(OCC4CNC4)n3)cc2N1,1
c1cc2cc(-n3ccc(OCC4CNC4)n3)ccc2cn1,1
O=C1Cc2ccc(-n3ccc(OCC4CNC4)n3)cc2CN1,1
O=C1CCc2ccc(-n3ccc(OCC4CNC4)n3)cc2N1,1
O=C1CCc2cc(-n3ccc(OCC4CNC4)n3)ccc2N1,1
O=C1CCc2ccc(-c3cccc(OCC4CC4)n3)cc2N1,1
O=C(c1n[nH]cc1-c1ccco1)N1CCC(Oc2ccccc2)CC1,1
O=c1c2[nH]c3ccccc3c2ccn1CCC[N+]1(Cc2cn[nH]c2)CCCCC1,1
c1cncc(-c2cccc(Nc3cccc(C4CC4)n3)n2)c1,1
O=C(c1n[nH]cc1-c1ccccn1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1n[nH]c2cccnc12)N1CCC(Nc2ccccc2)CC1,1
O=C1CCc2ccc(-c3cccc(OC4CCCNC4)n3)cc2N1,1
O=C1CCc2ccc(-c3cccc(OC4CCNC4)n3)cc2N1,1
c1cc2ccc(-c3ccc(OC4CC5(CNC5)C4)cc3)cc2cn1,1
O=C(Nc1nc(-c2ccccc2)cs1)c1cnoc1,1
c1ccc(-c2ncs[n+]2-c2ccccc2)cc1,1
c1ccc(-c2ccnc(N3CCOCC3)n2)cc1,1
c1ccc(-c2nc3c(NCC4CCNCC4)ccnc3[nH]2)cc1,1
c1cc(OCC2CNC2)cc(-c2ccc3ccncc3c2)c1,1
c1ccc(-c2cccc(Nc3cnc(CN4CCOCC4)cn3)n2)cc1,1
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Nc2cc3[nH]cnc3cn2)CC1,1
O=C(c1[nH]ncc1C#CC1COC1)N1CCC(Oc2ccccc2)CC1,1
O=c1[nH]c(=O)c2cn(Cc3ccccc3)cc2[nH]1,1
O=C(c1ccccc1)c1cnc(NC2CCNCC2)nc1,1
O=C(CN(C(=O)c1ccccc1)c1ccccc1)NC1CCCC1,1
O=C(NC1CCCC1)C(Nc1ccccc1)c1ccccc1,1
O=C(CSc1nncn1-c1ccccc1)Nc1ccccc1,1
O=C(Nc1cccc(N2CCNCC2)c1)c1ccc(-c2ccncc2)cc1,1
O=C(Nc1ccccc1)c1ccncn1,1
O=C(Nc1cccnc1)c1nnc(Nc2ccccc2)o1,1
c1ccc(CNCc2ccc(-c3cccs3)cc2)cc1,1
c1ccc(COc2ccc(Cc3cncnc3)cc2)cc1,1
O=S(=O)(Nc1nccnc1OCc1ccccc1)c1ccccc1,1
c1ccc(Cc2cn[nH]c2)cc1,1
c1ccc(Cc2nccc3ccccc23)cc1,1
c1ccc(Nc2ncnc3cccc(OC4CCNCC4)c23)cc1,1
O=C(Nc1ccccc1)Nc1cnccn1,1
O=c1[nH]c(-c2ccccc2)cc2c(=O)n(Cc3ccccc3)c(=O)[nH]c12,1
O=C(NCC(c1ccccc1)N1CCNCC1)Nc1ccccc1,1
N=C(NCNC(=O)Cc1ccccc1)Nc1ccccc1,1
O=C(Cc1ccccc1)Nc1nc2ccccc2[nH]1,1
c1ccc(CCN2CN=C(SCc3ccccc3)NC2)cc1,1
O=C(NC1CCCCC1)C1CCC(=O)N1Cc1ccccc1,1
c1ccc(CN2CCc3c([nH]c4ccccc34)C2)cc1,1
O=C(CSc1nc2cccnc2s1)NCc1ccccc1,1
O=C(NCc1ccccc1)Nc1nccs1,1
O=C1NC(=S)SC1=Cc1ccccc1,1
C(=NN=Cc1ccccc1)c1ccccc1,1
O=C(c1ccccc1)C1CCN(C(=O)c2ccco2)CC1,1
O=C1CCCN1C(=O)c1ccccc1,1
O=C(NCCN1CCN(Cc2ccccc2)CC1)c1ccccc1,1
O=C(NCc1cccnc1)c1cccc(C(=O)NCc2cccnc2)c1,1
O=C(NCc1cn(-c2ccnc3ccccc23)nn1)c1ccccc1,1
O=C(Nc1ccncc1)c1cccc2ncccc12,1
O=C(c1ccccc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1
O=C(NCCCOc1cccc2cccnc12)c1ccccc1,1
c1ccc(COCCCN2CCCCC2)cc1,1
O=C(Cn1cc(Oc2ncnc3ccccc23)cn1)Nc1ccccc1,1
O=C(Nc1ccccc1)c1cccc(Cc2cn[nH]c2-c2ccccc2)c1,1
O=S(=O)(c1ccccc1)c1ccc2nccc(Nc3ccccc3)c2c1,1
c1ccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)cc1,1
O=C(NCCc1ccc(-c2ccccc2)cc1)c1ccccc1,1
O=C(NCC1CN(c2ccnc3ccccc23)C(=O)O1)C1CC1,1
O=C(COc1ccnc2ccccc12)NCc1ccccc1,1
O=C(COc1ccnc2ccccc12)Nc1ccccc1,1
O=C(CCc1ccccc1)Nc1nc2ccccc2s1,1
O=c1cnc2cccnc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,1
O=C1COc2ccc(CNC3CCN(CCc4ccnc5cccnc45)CC3)nc2N1,1
O=C1COc2ccc(CNC3CCN(CCn4c(=O)nnc5ccccc54)CC3)nc2N1,1
O=C1C(=Cc2ccc(-c3ccccc3)nc2)SC(=S)N1CCc1ccccc1,1
O=C(Cc1ccc(Oc2ccnc3ccccc23)cc1)Nc1cc[nH]n1,1
O=C(NC1N=C(c2ccccc2)c2ccccc2NC1=O)c1ccccc1,1
O=C1CSc2ccccc2N1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,1
O=C1COc2ccc(CNC3CCN(CCN4C(=O)CCc5ccccc54)CC3)nc2N1,1
O=C1COc2ccc(CNC3CCN(CCN4C(=O)OCc5ccccc54)CC3)nc2N1,1
O=c1ccc2cccnc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,1
c1ccc2c(-n3cc(CN4CCNCC4)nn3)ccnc2c1,1
c1ccc2c(-n3ccnn3)ccnc2c1,1
O=C(NC1CC1)c1cc2cccc(-c3ccccc3)c2nn1,1
O=C(NC1CCC1)c1cc2cccc(-c3ccccc3)c2nn1,1
c1ccc(CNc2n[nH]c3ccnc(Oc4ccccc4)c23)cc1,1
c1cc(OC2CCCC2)cc(C2CCCCC2)c1,1
O=C(CNC(=O)c1ccccc1)NC1CCN(C2CCC(c3cccnc3)CC2)C1,1
c1ccc(CNC2CCCC(Nc3ccc4ccccc4n3)C2)cc1,1
c1ccc2nc(NC3CCC(NCc4c[nH]c5ccccc45)C3)ccc2c1,1
O=c1ncc2ccccc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,1
O=C(NCc1ccccc1)c1ccc2cnccc2n1,1
O=c1[nH]c2cccc(CCNCCc3cccc(CCNCc4ccccc4)c3)c2s1,1
O=c1[nH]c2cccc(CCNCCc3ccc(CNCc4ccccc4)cc3)c2s1,1
c1ccc(Cn2cnc3ccccc32)cc1,1
O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc2ccccc2c1,1
O=c1cc(CN2CCN(c3ccccc3)CC2)[nH]n1-c1ccccc1,1
c1ccc(Oc2ccc(NCc3cccnc3)cc2)cc1,1
c1ccc(CSc2nc3ccccc3[nH]2)nc1,1
O=C(c1n[nH]c2ccccc12)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1
O=C(c1nc2ccccc2n1C1CC1)N1CCC(Oc2cccnc2)CC1,1
O=C(c1n[nH]cc1-c1ccc2nncn2c1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc3nccn3n2)CC1,1
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccc3nccn3c2)CC1,1
O=C(c1n[nH]c2cccnc12)N1CCC(Oc2ccn3nccc3n2)CC1,1
c1cc2ccc(-c3cnc(OCCN4CCCCC4)nc3)cc2cn1,1
O=C(NCc1ccccc1)NS(=O)(=O)c1ccccc1,1
O=C(c1n[nH]c2ccccc12)N1CCC(n2nnc3ccccc32)CC1,1
O=C(c1n[nH]cc1-c1ccccc1)N1CCC(Oc2cn[nH]c2)CC1,1
O=C(c1n[nH]c2ccccc12)N1CCC(Oc2cc[nH]n2)CC1,1
O=C(c1n[nH]cc1-c1ccc2nccn2c1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1n[nH]cc1-c1cnc2nccn2c1)N1CCC(Oc2ccccc2)CC1,1
O=c1c2[nH]c3cnccc3c2ccn1CCCN1CCCCC1,1
c1cncc(-c2c[nH]c3ccc(OCCNC4CCCCC4)cc23)c1,1
c1cncc(-c2c[nH]c3ccc(OCCNC4CCOCC4)cc23)c1,1
c1ccc(Oc2cncnc2)cc1,1
c1ccc(CCCNCc2ccccc2)cc1,1
c1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1,1
O=S(=O)(Nc1nn(Cc2ccccc2)c2ccccc12)c1cccs1,1
O=C(NCc1cccc(Cn2nc(NS(=O)(=O)c3cccs3)c3ccccc32)c1)C1COCCN1,1
c1ccc(-c2nnc[nH]2)cc1,1
O=C(NCc1ccccc1)C1CCCCC1C(=O)N1CCN(Cc2ccccc2)CC1,1
O=C(NC1CCCCC1)C1c2ccccc2C(=O)N1Cc1ccccc1,1
c1ccc(Nc2nccc(Nc3cccc4ocnc34)n2)cc1,1
O=C(NCCCNC1CCN(Cc2ccccc2)CC1)c1ccccc1,1
O=C(NCc1nc2ccccc2n1Cc1ccccc1)c1ccccc1,1
O=C(NCc1nc2ccccc2[nH]1)c1cccs1,1
O=C(CN1CCOCC1)c1ccccc1,1
C(=Cc1ccccc1OCc1ccccc1)c1ccccn1,1
O=C(Nc1ccccn1)c1ccccc1OCc1ccccc1,1
O=C(NCC1CCCCC1)c1cccnc1,1
C(=Cc1nnc(-c2ccccn2)n1-c1ccccc1)c1nnc(-c2ccccc2)o1,1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1cccs1,1
O=C(Nc1cccc(-c2ccccn2)c1)c1ccccc1,1
O=C(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,1
O=C(Cc1ccccc1)N(C1CC1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1
O=C(Nc1nccs1)C(CC1CCCC1)c1ccccc1,1
c1ccc(Nc2nccc(Nc3cccc4c3OCC4)n2)cc1,1
c1ccc(Nc2nccc(Nc3cccc4ncoc34)n2)cc1,1
c1cc(-c2nc(C3CC3)cc(N3CC4CCC(C3)O4)n2)c2cc[nH]c2c1,1
c1cc(-c2nc(C3CCOCC3)cc(N3CCOCC3)n2)c2cc[nH]c2c1,1
c1cc(-c2nccc(N3CCOCC3)n2)c2[nH]ccc2c1,1
O=C(NC1CCNCC1)NC12CC3CC(CC(C3)C1)C2,1
c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)c2cn[nH]c2c1,1
c1ccc(CN(c2ccccc2)C2CCNC2)cc1,1
c1ncc(-c2nc(N3CCOCC3)nc3c2CCN3)cn1,1
O=C(CN1CCN(C(=O)CCCc2ccccc2)C(Cc2ccccc2)C1)Nc1ccccc1,1
c1ccc(Nc2ccnc(-c3ccccn3)n2)cc1,1
c1ccc(-c2nccc(N3CCOCC3)n2)nc1,1
c1ccc(Oc2ccnc(-c3ccccn3)n2)cc1,1
O=S(=O)(Nc1cnccn1)c1cccs1,1
O=S(=O)(Nc1cncc(-c2ccc3nccc(-c4ccnnc4)c3c2)c1)c1ccccc1,1
O=C(NC1COc2cccc(-c3cncnc3)c2C1)c1cccnc1,1
O=c1ccc2cncnc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,1
O=c1cnc2cncnc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,1
O=C(NCc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1)C1CCNCC1,1
O=C(Cc1ccccc1)NCC(=O)NC1C(=O)Nc2ccccc2-c2ccccc21,1
O=C(NCc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1)C1CCCNC1,1
O=C(NCc1ccccc1)c1cccc2c1N(Cc1ccccc1)CC2,1
O=C1C=C(NCc2ccc(Nc3ncc4cc(-c5ccncc5)ccc4n3)cc2)CC1,1
O=C1C=C(NCc2ccc(Nc3ncc4cc(-c5ccncc5)ccc4n3)cc2)CCC1,1
O=C1C=C(NCc2ccc(Nc3ncc4cc(-c5ccncc5)ccc4n3)cc2)CNC1,1
O=C1C=C(NCc2ccc(Nc3ncc4cc(-c5ccncc5)ccc4n3)cc2)CCN1,1
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(Oc2cccnc2)CC1,1
O=C(c1nc2ccccc2[nH]1)N1CCC(Oc2cccnc2)CC1,1
c1cc2ccc(-c3cc(OCCN4CCCCC4)ccn3)cc2cn1,1
c1cncc(-c2cccc(Nc3ccc(OC4CCNCC4)cc3)n2)c1,1
O=S(=O)(CCCCc1ncccn1)N1CCN(CCc2ccccc2)CC1,1
O=C(Cc1cccc(CCNCCc2ccccc2)c1)NC12CC3CC(CC(C3)C1)C2,1
O=S(=O)(C=CCCCc1ccccc1)c1ccccc1,1
O=C(C=Cc1ccccc1)NCc1cccc(N2CCOCC2)c1,1
O=C(c1n[nH]cc1-c1ccoc1)N1CCC(Oc2ccccc2)CC1,1
c1cncc(-c2c[nH]c3ccccc23)c1,1
c1ncc(-c2c[nH]c3ccc(OCCCN4CCCC4)cc23)cn1,1
c1cc(OCCN2CCCCC2)nc(-c2ccc3cnccc3c2)c1,1
c1cc(OCCN2CCCCC2)cc(-c2ccc3cnccc3c2)c1,1
O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCC(Oc2cccnc2)CC1,1
O=C(c1n[nH]cc1-c1ccc2nn[nH]c2c1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1n[nH]cc1-c1ccc2nn[nH]c2c1)N1CCC(Oc2cccnc2)CC1,1
O=C(NCCc1ccccc1)c1cccnc1,1
O=C(NCc1ccccc1)c1cccnc1,1
O=c1[nH]c2cnc(SCc3ccccc3)nc2[nH]c1=O,1
c1ccc(CSc2ncc3nc[nH]c3n2)cc1,1
O=c1[nH]c2cnc(SCc3ccccc3)nc2[nH]1,1
O=c1[nH]c2nc(SCc3ccco3)ncc2s1,1
O=C(c1[nH]nc2cccnc12)N1CC2CC(Oc3ccccc3)CC2C1,1
O=C(c1c[nH]c2cccnc12)N1CCC(Nc2ccccc2)CC1,1
O=C(c1ccccc1)N1CCNCC1,1
O=S(=O)(c1ccccc1)N1CCN(CC2CC2)CC1,1
O=C(COc1ccccc1)N1CCN(Cc2ccccc2)CC1,1
O=C(c1ccc2[nH]ccc2c1)N1CCN(Cc2ccccc2)CC1,1
c1cc(-c2cc(-c3nnc(CN4CCOCC4)o3)c3cn[nH]c3c2)c2cc[nH]c2c1,1
O=C1COc2ccc(N3CCOCC3c3ccccc3)nc2N1,1
c1ccc(Nc2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc1,1
c1cnc(N2CCN(c3ncc(OCc4ccncc4)cn3)CC2)nc1,1
O=C1C=C2CCC3C4CCCC4CC(=O)C3C2CC1,1
O=C1CCC2C1CCC1c3ccccc3CCC12,1
C1=C2CCC(CCc3ccccc3)C2Cc2cnn(-c3ccccc3)c21,1
O=C(Cc1ccccc1)N(Cc1nc2ncccc2c(=O)n1-c1ccccc1)CC1CCS(=O)(=O)CC1,1
c1ccc(C23CCCC(C2)NCC3)cc1,1
c1ccc(-c2ccc3oc(CCN4CCCC4)cc3c2)cc1,1
c1nc(N2CCNCC2)ncc1OCC1CCNCC1,1
c1ccc(COc2cnc(N3CCNCC3)nc2)nc1,1
c1ccc(C(Cc2ccncn2)Cn2cncn2)cc1,1
O=C1CC2CC(SC3CN(C4=NCCS4)C3)=CN12,1
c1ccc2c3c([nH]c2c1)CC1CCN(CCN2CCOCC2)CC1C3,1
O=C(c1ccccc1)N1CCCCC1,1
O=S(=O)(NCCN1CCOCC1)c1ccccc1,1
O=C(Nc1cccnc1)C1CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,1
C1=NC(c2cccc(-c3cncnc3)c2)CCS1,1
O=C1C=C2C=CC3C(CCC4C3CCC43CCC(=O)O3)C2CC1,1
O=c1[nH]c2cccc(CCNCCc3ccc(-c4ccccc4CNCc4ccccc4)cc3)c2s1,1
c1cnc(CNc2ccc3ncn(-c4cc(C5CC5)[nH]n4)c3n2)nc1,1
c1ccc(CNc2cncc(Nc3cc(C4CC4)[nH]n3)n2)nc1,1
c1ccc(CNc2nc(Nc3nccs3)cc(N3CCOCC3)n2)nc1,1
c1ccc(CNc2nccc(Nc3cc(C4CC4)[nH]n3)n2)nc1,1
c1cnc(CNc2nccc(Nc3cc(C4CC4)[nH]n3)n2)nc1,1
C(#Cc1ccc(CN2CCOCC2)cc1)c1ccccc1,1
c1ccc(CCN2CCC(c3ccccc3)CC2)cc1,1
c1cc2ccc(-c3ccc(OCCCN4CCCCC4)cc3)cc2cn1,1
c1cncc(-c2c[nH]c3ccc(OCCCN4CCCCC4)cc23)c1,1
c1cc2ccc(-c3ccc(OCCCN4CCCC4)cc3)cc2cn1,1
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc3ocnc3c2)CC1,1
O=C(c1[nH]nc2cccnc12)N1C2CCC1CC(Oc1ccccc1)C2,1
O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCCCN2CCOCC2)c[nH]1,1
c1ccc(CNCCc2c[nH]c3ccccc23)cc1,1
O=c1c(-c2ccc3c(c2)OCO3)cn(Cc2ccccc2)c(=O)n1CCc1ccccc1,1
O=C(c1n[nH]cc1-c1cc[nH]n1)N1CCC(Oc2ccccc2)CC1,1
c1ccc(-c2cccc(Nc3ccc(CC4CNC4)cc3)n2)cc1,1
c1ccc(-c2cccc(Nc3ccc(C4CCCN4)cc3)n2)cc1,1
O=c1cc(-c2cccc(Nc3ccc(CN4CCOCC4)cc3)n2)cc[nH]1,1
O=C(c1n[nH]cc1N1CCNCC1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1[nH]nc2cccnc12)N1C2CCC1CC(Nc1ccccc1)C2,1
O=C(c1[nH]ncc1C#CC1CC1)N1CCC(Oc2ccccc2)CC1,1
O=c1c2[nH]c3ccc(OCC4COC4)cc3c2ccn1CCCN1CCCCC1,1
c1nc(OCC2CCCCC2)nc2c1ncn2C1CCCO1,1
c1ccc(Oc2ncc3ncn(C4CCCO4)c3n2)cc1,1
O=C(OC1CC2[NH2+]C(C1)C1OC21)C(c1cccs1)c1cccs1,1
c1ncc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cn1,1
c1cc(Nc2ccc(CN3CCOCC3)cc2)nc(-c2ccnnc2)c1,1
O=c1c2[nH]c3ccc(OCC4CC4)cc3c2ncn1CC1CCCNC1,1
O=C(c1[nH]cnc1-c1ccccc1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1n[nH]cc1-c1ccc2ncoc2c1)N1CCC(Oc2ccccc2)CC1,1
c1cc(COc2cnc(N3CCN(c4noc(C5CC5)n4)CC3)nc2)ccn1,1
O=C1CNC(=O)C(C2CC2)NCCOc2ccccc2CCCNC(=O)C(Cc2ccccc2)N1,1
O=S(=O)(NC1CCNC1)c1ccccc1,1
c1nc(OCC2CC2)nc2c1ncn2C1CCCO1,1
c1nc(OC2CC3CC3C2)nc2c1ncn2C1CCCO1,1
c1nc(OC2CCOC2)nc2c1ncn2C1CCCO1,1
c1nc(OCC23CC4CC(CC(C4)C2)C3)nc2c1ncn2C1CCCO1,1
c1nc(OCC2CCC2)nc2c1ncn2C1CCCO1,1
O=C(CSc1ncccn1)Nc1ccon1,1
O=S(=O)(CC1CCOCC1)N1CCC(CCc2ccncc2)CC1,1
c1cc(CCCOc2ccc(C3=NCCO3)cc2)on1,1
O=C(Nc1ccccc1)C1c2ccccc2CCN1Cc1ccccc1,1
O=C(Nc1ccccc1)C1Cc2ccccc2CN1Cc1ccccc1,1
O=C(Nc1ccccc1)C1Cc2ncccc2CN1Cc1ccccc1,1
c1cc(CNc2nccc(Nc3cc(C4CC4)[nH]n3)n2)on1,1
O=C(Nc1ccc(OCc2ccnc3ccccc23)cc1)C1CCCCN1,1
O=C(NCc1cccnc1)c1cc(C2CC2)nc2[nH]ncc12,1
O=C(NC1CC1)c1cc2cccnc2s1,1
c1cnc2sc3c(N4CCNCC4)ncnc3c2c1,1
O=C(Cc1ccc2[nH]c(-c3ccccc3)c(CCNCCCCc3ccncc3)c2c1)N1C2CCC1CC2,1
O=C(Cc1ccc2[nH]c(-c3ccccc3)c(CCNCCc3ccncc3)c2c1)N1C2CCC1CC2,1
O=C(Cc1cc2c(CCN3CCNCC3)c(-c3ccccc3)[nH]c2s1)N1C2CCC1CC2,1
O=C(Nc1ccncn1)c1ccc2ncc(-c3ccccc3)c(OCCC3CCCCN3)c2c1,1
