Molecule Name,SMILES,LogD,KSOL,HLM CLint,MLM CLint,Caco-2 Permeability Papp A>B,Caco-2 Permeability Efflux,MPPB,MBPB,MGMB,LogD modifier,KSOL modifier,HLM CLint modifier,MLM CLint modifier,Caco-2 Permeability Papp A>B modifier,Caco-2 Permeability Efflux modifier,MPPB modifier,MBPB modifier,MGMB modifier,INCHIKEY
ASAP-0000775,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NCC1=NN(C)C=C1)C(=O)C1=CC=C(Cl)C=C12,1.8,382.0,519.0,398.0,,,,,,=,=,=,=,,,,,,
ASAP-0000774,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NCC1=CC=NN1C)C(=O)C1=CC=C(Cl)C=C12,2.0,375.0,364.0,365.0,,,,,,=,=,=,=,,,,,,
ASAP-0000767,CC(C)NC[C@H](O)COC1=CC=C(CC(N)=O)C=C1,,,,,,,,,,,,,,,,,,,
ASAP-0000768,C[C@H](C(=O)O)C1=CC=CC(C(=O)C2=CC=CC=C2)=C1,,,,,,,,,,,,,,,,,,,
ASAP-0000769,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)C1=CC=NC2=CC=C(OC)C=C12,,,,,,,,,,,,,,,,,,,
ASAP-0000770,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,,,,,,,,,,,,,,,,,,,
ASAP-0000738,CNC(=O)CN1C[C@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@H]2CC2CC2)C2=CC(Cl)=CC=C2C1=O,2.3,372.0,83.0,77.0,,,,,,=,=,=,=,,,,,,
ASAP-0000733,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O,1.94,378.0,23.0,75.0,,,,,,=,=,=,=,,,,,,
ASAP-0000627,O=C(NC1=C2NC=C(C(=O)N[C@H]3C4=CC=CC=C4C[C@H]3C(=O)O)C2=CC=C1)NC1CC1,-0.05,,6.0,4.0,,,,,,=,,=,=,,,,,,
ASAP-0000591,COC1=CC=C([C@H](CC(=O)O)NC(=O)C2=NC=NC3=C2C=CN3)C=C1,-0.38,,7.0,2.0,,,,,,=,,=,=,,,,,,
ASAP-0000528,CNC(=O)CN1C[C@]2(CCN(C3=CN=CC4=CC=C(OC[C@H](O)CN(C)C)C=C34)C2=O)C2=CC(Cl)=CC=C2C1=O,0.19,383.0,8.0,2.0,,,,,,=,=,=,=,,,,,,
ASAP-0000541,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC=CC=C2C1=O,0.7,391.0,3.0,17.0,,,,,,=,=,=,=,,,,,,
ASAP-0000502,COC1=CC=C2C(=C1)CCN(C1=NC=NC3=C1C=CN3)[C@H]2C(C)C,4.33,14.0,60.0,321.0,,,,,,=,=,=,=,,,,,,
ASAP-0000450,CC(C)[C@H](NC1=NC=NC2=C1C=CN2)C1=CC=C2OCCOC2=C1,3.2,224.0,50.0,340.0,,,,,,=,=,=,=,,,,,,
ASAP-0000453,CC(C)[C@H](CO)NC1=NC=NC2=C1C=CN2,1.69,,6.0,10.0,,,,,,=,,=,=,,,,,,
ASAP-0000272,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=C(C=CC(F)=C2)C1=O,1.07,,1.0,23.0,,,,,,=,,=,=,,,,,,
ASAP-0000175,C=CC(=O)NC1=CC=CC(N(CC2=CC=CC(Cl)=C2)C(=O)CC2=CN=CC3=CC=CC=C23)=C1,3.8,24.7,1070.0,2380.0,,,,,,=,=,=,=,,,,,,
ASAP-0000136,O=C(O)C[C@H](NC(=O)C1=NC=NC2=C1C=CN2)C1=CC=C(Br)C=C1,0.22,,6.0,1.0,,,,,,=,,=,=,,,,,,
ASAP-0000132,O=C(NC1=CC=CC=C1)NC1=CC=C(C(=O)NC2C3=C(CC2C(=O)O)C(O)=CC=C3)C=C1,0.12,319.0,9.0,2.0,,,,,,=,=,=,=,,,,,,
ASAP-0022458,C=CC(=O)N1CCCC2=CC=C(N(CC3=CC=CC(C(F)(F)F)=C3)C(=O)CC3=CN=CC4=CC=CC=C34)C=C21,,,614.0,2150.0,,,,,,,,=,=,,,,,,
ASAP-0022456,C=CC(=O)N1CCCC2=CC=C(N(CC3=CC=CC(Cl)=C3)C(=O)CC3=CN=CC4=C(F)C=CC=C34)C=C21,,,752.0,1920.0,,,,,,,,=,=,,,,,,
ASAP-0022459,C=CC(=O)N1CCCC2=CC=C(N(C(=O)CC3=CN=CC4=CC=CC=C34)N(C)C3=CC=CC(Cl)=C3)C=C21,,,1380.0,1760.0,,,,,,,,=,=,,,,,,
ASAP-0000689,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C21,,,,169.0,,,,,,,,,=,,,,,,
ASAP-0000690,CC(C)NC[C@H](O)COC1=CC=CC2=CC=CC=C12,,,25.5,63.0,,,,,,,,=,=,,,,,,
ASAP-0000691,O=C(O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,,,216.0,386.0,,,,,,,,=,=,,,,,,
ASAP-0023299,NCC1=CC(Cl)=CC(C(=O)NC2=CC=C3CNCC3=C2)=C1,2.0,,,,,,,,,=,,,,,,,,,
ASAP-0000688,COC(=O)NC1=NC2=CC=C(C(=O)C3=CC=CC=C3)C=C2N1,2.9,,,,,,,,,=,,,,,,,,,
ASAP-0000639,CC1=NC=CN1C[C@H]1CCC2=C(C1=O)C1=CC=CC=C1N2C,,127.0,,,,,,,,,=,,,,,,,,
ASAP-0031558,CC(C)[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2,3.6,22.0,639.0,659.0,,,,,,=,=,=,=,,,,,,
ASAP-0031372,CC(C)C1(C)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,3.7,173.0,242.0,568.0,,,,,,=,=,=,=,,,,,,
ASAP-0031411,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(C=CS2)C12CCC2,3.4,245.0,463.0,675.0,,,,,,=,=,=,=,,,,,,
ASAP-0031442,CC1(CC(F)(F)F)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,3.0,370.0,177.0,414.0,,,,,,=,=,=,=,,,,,,
ASAP-0031187,CCC1=CC=C([C@H]2C[C@H](C)CCN2C(=O)CC2=CN=CC3=CC=CC=C23)O1,4.3,155.0,690.0,812.0,,,,,,=,=,=,=,,,,,,
ASAP-0031242,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(C1)N=CS2,1.6,395.0,10.8,146.0,,,,,,=,=,=,=,,,,,,
ASAP-0031213,CC1=CN=CC(CC(=O)N2CCC3=C(C=CS3)C2)=C1,2.2,395.0,10.2,238.0,,,,,,=,=,=,=,,,,,,
ASAP-0031146,CC(C)C1(F)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,2.8,387.0,111.0,705.0,,,,,,=,=,=,=,,,,,,
ASAP-0030055,COCC1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,1.5,388.0,23.8,270.0,,,,,,=,=,=,=,,,,,,
ASAP-0029987,O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=NNC=C1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NN=C(C(F)(F)F)O1,3.2,188.0,86.3,85.3,,,,,,=,=,=,=,,,,,,
ASAP-0029984,O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=NNC=C1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NN=CS1,1.8,376.0,86.1,86.6,,,,,,=,=,=,=,,,,,,
ASAP-0029947,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC(C(F)(F)F)CC1,2.2,391.0,78.5,858.0,,,,,,=,=,=,=,,,,,,
ASAP-0029694,CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=CO3)C3=CC(Cl)=CC=C3C2=O)=N1,1.4,378.0,38.6,117.0,,,,,,=,=,=,=,,,,,,
ASAP-0029657,CCC1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,2.8,396.0,82.6,473.0,,,,,,=,=,=,=,,,,,,
ASAP-0029741,CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=C(C(F)(F)F)O3)C3=CC(Cl)=CC=C3C2=O)=N1,3.0,230.0,97.7,197.0,,,,,,=,=,=,=,,,,,,
ASAP-0029738,C[C@@H]1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)[C@H](C)C1,2.6,380.0,128.0,501.0,,,,,,=,=,=,=,,,,,,
ASAP-0029707,CC1(C)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,2.6,389.0,44.6,111.0,,,,,,=,=,=,=,,,,,,
ASAP-0029604,CC(C)C1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,3.2,378.0,218.0,783.0,,,,,,=,=,=,=,,,,,,
ASAP-0029643,CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=C(C)O3)C3=CC(Cl)=CC=C3C2=O)=N1,1.6,362.0,13.4,112.0,,,,,,=,=,=,=,,,,,,
ASAP-0029634,C[C@H]1C[C@@H](C)N(C(=O)CC2=CN=CC3=CC=CC=C23)[C@@H](C)C1,3.1,400.0,382.0,876.0,,,,,,=,=,=,=,,,,,,
ASAP-0029560,CC1=NC=CC(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=NN=CS3)C3=CC(Cl)=CC=C3C2=O)=N1,1.7,392.0,80.3,160.0,,,,,,=,=,=,=,,,,,,
ASAP-0029539,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC(C(F)F)CC1,1.9,397.0,34.5,129.0,,,,,,=,=,=,=,,,,,,
ASAP-0029423,CC(F)(F)C1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,2.2,398.0,72.6,220.0,,,,,,=,=,=,=,,,,,,
ASAP-0029287,CC(C)CC1(C)CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,3.9,238.0,712.0,393.0,,,,,,=,=,=,=,,,,,,
ASAP-0028999,O=C(CC1=CN=CC2=CC=CC=C12)N(CC1=CC=CC(Cl)=C1)C1=CC=C2N=CNC2=C1,1.8,54.0,368.0,1330.0,,,,,,=,=,=,=,,,,,,
ASAP-0028832,COC1=CC=C(N(CC2=CC=CC(Cl)=C2)C(=O)CC2=CN=CC=C2C)C=C1,3.9,104.0,789.0,887.0,,,,,,=,=,=,=,,,,,,
ASAP-0028820,C[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2,2.9,381.0,274.0,793.0,,,,,,=,=,=,=,,,,,,
ASAP-0028829,C[C@H]1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)C1,1.7,382.0,,94.6,,,,,,=,=,,=,,,,,,
ASAP-0028830,C[C@H]1CCN1C(=O)CC1=CN=CC2=CC=CC=C12,1.3,389.0,,49.3,,,,,,=,=,,=,,,,,,
ASAP-0028818,CC1=NC2=CC=C(N(CC3=CC=CC(Cl)=C3)C(=O)CC3=CN=CC4=CC=CC=C34)C=C2N1,3.9,56.0,498.0,1020.0,,,,,,=,=,=,=,,,,,,
ASAP-0028833,O=C(CC1=CN=CC2=CC=CC=C12)N1CCCN2N=CC=C2C1,1.0,386.0,103.0,583.0,,,,,,=,=,=,=,,,,,,
ASAP-0028823,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(Cl)C=CC=C2C1,3.7,26.0,423.0,1470.0,,,,,,=,=,=,=,,,,,,
ASAP-0028815,O=C(CC1=CN=CC2=CC=CC=C12)N1CCN2N=CC=C2C1,1.2,389.0,,104.0,,,,,,=,=,,=,,,,,,
ASAP-0028819,C[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2,2.9,387.0,273.0,1680.0,,,,,,=,=,=,=,,,,,,
ASAP-0028810,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC1,0.9,372.0,,15.6,,,,,,=,=,,=,,,,,,
ASAP-0028872,C[C@H]1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CCO1,1.1,383.0,21.7,287.0,,,,,,=,=,=,=,,,,,,
ASAP-0028866,CC1CN(C(=O)CC2=CN=CC3=CC=CC=C23)C1,1.3,375.0,,62.6,,,,,,=,=,,=,,,,,,
ASAP-0028843,O=C(CC1=CN=CC2=CC=CC=C12)N1CCCOCC1,0.8,387.0,,63.6,,,,,,=,=,,=,,,,,,
ASAP-0028890,CN(C)C(=O)CC1=CN=CC2=CC=CC=C12,0.9,380.0,,,,,,,,=,=,,,,,,,,
ASAP-0028889,C[C@H]1CCOCCN1C(=O)CC1=CN=CC2=CC=CC=C12,1.1,387.0,,114.0,,,,,,=,=,,=,,,,,,
ASAP-0028881,C[C@H]1CN(C(=O)CC2=CN=CC3=CC=CC=C23)CCCO1,1.1,377.0,18.2,274.0,,,,,,=,=,=,=,,,,,,
ASAP-0028867,O=C(CC1=CN=CC2=CC=CC=C12)N1CCCCC1,1.8,372.0,,180.0,,,,,,=,=,,=,,,,,,
ASAP-0028856,CC1CCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,2.2,364.0,28.5,402.0,,,,,,=,=,=,=,,,,,,
ASAP-0028855,CN1C=NC2=C1CCN(C(=O)CC1=CN=CC3=CC=CC=C13)C2,0.9,384.0,,118.0,,,,,,=,=,,=,,,,,,
ASAP-0028844,CC1=NC2=C(CCN(C(=O)CC3=CN=CC4=CC=CC=C34)C2)N1C,0.9,374.0,13.1,146.0,,,,,,=,=,=,=,,,,,,
ASAP-0028841,O=C(CC1=CN=CC2=CC=CC=C12)N1CCCC1,1.2,378.0,,29.3,,,,,,=,=,,=,,,,,,
ASAP-0028838,CC[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2,3.3,359.0,754.0,1980.0,,,,,,=,=,=,=,,,,,,
ASAP-0028837,CC[C@H]1C2=C(CCN1C(=O)CC1=CN=CC3=CC=CC=C13)SC=C2,3.3,356.0,753.0,532.0,,,,,,=,=,=,=,,,,,,
ASAP-0028804,C[C@H]1CN(C(=O)CC2=CN=CC3=CC=CC=C23)CCO1,1.0,383.0,,54.5,,,,,,=,=,,=,,,,,,
ASAP-0028002,O=C(CC1=CN=CC2=CC=CC=C12)N(CC1=CC=CC(Cl)=C1)C1=CC=C2C=CNC2=C1,3.9,7.0,271.0,699.0,,,,,,=,=,=,=,,,,,,
ASAP-0028001,COC1=CC=C(N(CC2=CC=CC(Cl)=C2)C(=O)CC2=CN=CC(C)=C2)C=C1,3.8,88.0,216.0,891.0,,,,,,=,=,=,=,,,,,,
ASAP-0027976,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(C=CS2)C1,2.6,365.0,65.5,1330.0,,,,,,=,=,=,=,,,,,,
ASAP-0027997,O=C(CC1=CN=CC2=CC=CC=C12)N1CCCCCC1,2.1,344.0,27.8,495.0,,,,,,=,=,=,=,,,,,,
ASAP-0028004,C[C@H]1CCCN(C(=O)CC2=CN=CC3=CC=CC=C23)C1,2.3,379.0,34.3,489.0,,,,,,=,=,=,=,,,,,,
ASAP-0027927,C[C@H]1COCCN(C(=O)CC2=CN=CC3=CC=CC=C23)C1,1.3,354.0,,209.0,,,,,,=,=,,=,,,,,,
ASAP-0028012,C[C@H]1CCCCN1C(=O)CC1=CN=CC2=CC=CC=C12,2.2,380.0,14.5,299.0,,,,,,=,=,=,=,,,,,,
ASAP-0027975,O=C(CC1=CN=CC2=CC=CC=C12)N1CCC2=C(C1)N=CN2,1.0,360.0,11.7,58.1,,,,,,=,=,=,=,,,,,,
ASAP-0027948,C[C@H]1COCCCN1C(=O)CC1=CN=CC2=CC=CC=C12,1.1,368.0,,84.4,,,,,,=,=,,=,,,,,,
ASAP-0027930,C[C@H]1CCCN1C(=O)CC1=CN=CC2=CC=CC=C12,1.7,352.0,,95.1,,,,,,=,=,,=,,,,,,
ASAP-0027942,O=C(CC1=CN=CC2=CC=CC=C12)N1CCOCC1,0.6,365.0,,,,,,,,=,=,,,,,,,,
ASAP-0027924,COC1=CC=C(N(CC2=CC=CC(Cl)=C2)C(=O)CC2=CC=CN=C2)C=C1,3.5,172.0,280.0,753.0,,,,,,=,=,=,=,,,,,,
ASAP-0027949,C[C@H]1CCCCCN1C(=O)CC1=CN=CC2=CC=CC=C12,2.5,372.0,88.9,583.0,,,,,,=,=,=,=,,,,,,
ASAP-0027969,C[C@H]1CCCCN(C(=O)CC2=CN=CC3=CC=CC=C23)C1,2.5,348.0,163.0,1140.0,,,,,,=,=,=,=,,,,,,
ASAP-0027986,C[C@H]1COCCN1C(=O)CC1=CN=CC2=CC=CC=C12,1.0,375.0,,26.4,,,,,,=,=,,=,,,,,,
ASAP-0027994,C[C@H]1CCCN(C(=O)CC2=CN=CC3=CC=CC=C23)CC1,2.6,350.0,96.6,876.0,,,,,,=,=,=,=,,,,,,
ASAP-0027780,O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1CNC1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NC=CS1,0.8,379.0,,14.6,,,,,,=,=,,=,,,,,,
ASAP-0023179,CC1=NC2=NC=NN2C(SC2=NN=C(C3=CC=C(Cl)C=C3)N2C)=C1,1.4,355.0,45.5,38.3,,,,,,=,=,=,=,,,,,,
ASAP-0022922,CC1=NN=C(SC2=CC(C3=CC=CC=C3)=NC3=NC=NN23)N1C,1.0,354.0,66.9,49.6,,,,,,=,=,=,=,,,,,,
ASAP-0021174,CCS(=O)(=O)N[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NC)C(=O)C1=CC=C(Cl)C=C12,1.3,297.0,82.4,43.5,,,,,,=,=,=,=,,,,,,
ASAP-0020941,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2NC(C)=O)C2=CC(Cl)=CC=C2C1=O,1.2,383.0,80.9,15.8,,,,,,=,=,=,=,,,,,,
ASAP-0017647,O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=CC=NN=C1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NN=CS1,1.2,326.0,33.6,42.5,,,,,,=,=,=,=,,,,,,
ASAP-0017685,CNC(=O)CN1C[C@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@H]2OCC2CC2)C2=CC(Cl)=CC=C2C1=O,2.3,24.0,24.4,69.6,,,,,,=,=,=,=,,,,,,
ASAP-0017714,COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C,0.9,389.0,,12.6,,,,,,=,=,,=,,,,,,
ASAP-0017386,CCO[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CC(=O)NC)C(=O)C1=CC=C(Cl)C=C12,1.9,18.0,18.8,54.5,,,,,,=,=,=,=,,,,,,
ASAP-0017058,O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=NN=CO1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=NC=NC=N1,0.9,259.0,43.4,19.2,,,,,,=,=,=,=,,,,,,
ASAP-0016973,COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C,0.3,398.0,17.0,,,,,,,=,=,=,,,,,,,
ASAP-0016902,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2NCC2CC2)C2=CC(Cl)=CC=C2C1=O,2.1,376.0,48.0,32.0,,,,,,=,=,=,=,,,,,,
ASAP-0016974,COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C,0.7,389.0,,,,,,,,=,=,,,,,,,,
ASAP-0016838,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2NS(C)(=O)=O)C2=CC(Cl)=CC=C2C1=O,1.0,394.0,60.5,12.4,,,,,,=,=,=,=,,,,,,
ASAP-0016592,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2NC)C2=CC(Cl)=CC=C2C1=O,1.3,374.0,10.7,15.4,,,,,,=,=,=,=,,,,,,
ASAP-0016591,C[C@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)C[C@@H](C)O1,2.3,372.0,314.0,233.0,,,,,,=,=,=,=,,,,,,
ASAP-0016541,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2COCC2CC2)C2=CC(Cl)=CC=C2C1=O,2.4,309.0,18.1,2.96,,,,,,=,=,=,=,,,,,,
ASAP-0016543,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2NC(C)C)C2=CC(Cl)=CC=C2C1=O,1.8,248.0,48.2,33.7,,,,,,=,=,=,=,,,,,,
ASAP-0016539,O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1=CC=NN=C1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=CC=NC=N1,1.4,330.0,21.7,17.2,,,,,,=,=,=,=,,,,,,
ASAP-0016542,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1CCC1)C(=O)C1=CC=C(Cl)C=C12,1.1,352.0,12.3,5.43,,,,,,=,=,=,=,,,,,,
ASAP-0016508,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2N)C2=CC(Cl)=CC=C2C1=O,1.1,367.0,7.53,13.8,,,,,,=,=,=,=,,,,,,
ASAP-0016094,C=CC(=O)N1CCCC2=CC=C(N(CC3=CC=CC(Cl)=C3)C(=O)CC3=CN=CC4=CC=CC=C34)C=C21,4.3,59.0,998.0,524.0,,,,,,=,=,=,=,,,,,,
ASAP-0015900,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(C1CCNCC1)C(=O)C1=CC=C(Cl)C=C12,0.5,378.0,23.0,2.0,,,,,,=,=,=,=,,,,,,
ASAP-0015906,CC1=NN=C(CN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3CNC3=CC=NC=N3)C3=CC(Cl)=CC=C3C2=O)O1,1.5,397.0,105.0,32.0,,,,,,=,=,=,=,,,,,,
ASAP-0015904,O=C1C2=CC=C(Cl)C=C2[C@@]2(CN1CC1COC1)C(=O)N(C1=CN=CC3=CC=CC=C13)C[C@@H]2CNC1=CC=NC=N1,1.9,386.0,39.0,21.0,,,,,,=,=,=,=,,,,,,
ASAP-0015777,CNCCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2CS(=O)(=O)N(C)C)C2=CC(Cl)=CC=C2C1=O,0.6,315.0,8.0,2.41,,,,,,=,=,=,=,,,,,,
ASAP-0015773,CNCCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2COCC2CC2)C2=CC(Cl)=CC=C2C1=O,1.1,370.0,18.0,0.546,,,,,,=,=,=,=,,,,,,
ASAP-0015657,C[C@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)[C@@H](C)CO1,2.4,365.0,823.0,973.0,,,,,,=,=,=,=,,,,,,
ASAP-0015666,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1C[C@H]3CC[C@H](C1)O3)C(=O)C1=CC=C(Cl)C=C12,2.4,334.0,1050.0,796.0,,,,,,=,=,=,=,,,,,,
ASAP-0015648,CNC(=O)CN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2COC2CCC2)C2=CC(Cl)=CC=C2C1=O,2.6,367.0,13.0,24.0,,,,,,=,=,=,=,,,,,,
ASAP-0015656,C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)[C@H](C)CO1,2.4,393.0,589.0,525.0,,,,,,=,=,=,=,,,,,,
ASAP-0015660,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1CC(F)(F)C1)C(=O)C1=CC=C(Cl)C=C12,2.4,357.0,309.0,393.0,,,,,,=,=,=,=,,,,,,
ASAP-0015663,C[C@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)C[C@H](C)O1,2.6,324.0,1090.0,573.0,,,,,,=,=,=,=,,,,,,
ASAP-0015672,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1C[C@H]3C[C@@H]1CO3)C(=O)C1=CC=C(Cl)C=C12,1.7,368.0,108.0,132.0,,,,,,=,=,=,=,,,,,,
ASAP-0015669,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1C[C@@H]3COC[C@@H]3C1)C(=O)C1=CC=C(Cl)C=C12,1.8,332.0,321.0,234.0,,,,,,=,=,=,=,,,,,,
ASAP-0015677,C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)CCO1,2.2,373.0,287.0,112.0,,,,,,=,=,=,=,,,,,,
ASAP-0015679,C[C@@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)C[C@@H](C)O1,2.5,252.0,541.0,855.0,,,,,,=,=,=,=,,,,,,
ASAP-0015514,C[C@H]1CN(CCN2C[C@@]3(C(=O)N(C4=CN=CC5=CC=CC=C45)C[C@@H]3C)C3=CC(Cl)=CC=C3C2=O)CCO1,2.1,329.0,331.0,188.0,,,,,,=,=,=,=,,,,,,
ASAP-0015512,C[C@H]1COC[C@@H](C)N1CCN1C[C@@]2(C(=O)N(C3=CN=CC4=CC=CC=C34)C[C@@H]2C)C2=CC(Cl)=CC=C2C1=O,2.1,375.0,484.0,690.0,,,,,,=,=,=,=,,,,,,
ASAP-0015508,C[C@H]1CN(C2=CN=CC3=CC=CC=C23)C(=O)[C@@]12CN(CCN1CCOC(C)(C)C1)C(=O)C1=CC=C(Cl)C=C12,2.3,334.0,870.0,534.0,,,,,,=,=,=,=,,,,,,
